model,scenario,time,future_tair,psis,Ca,al,D
,,2000-01,,-1.0589737661290324,420.0,10.0,
,,2000-02,,-1.6511128586206896,420.0,10.0,
,,2000-03,,-2.216845574193548,420.0,10.0,
,,2000-04,,-2.028764821,420.0,10.0,
,,2000-05,,-3.825631958064516,420.0,10.0,
,,2000-06,,-1.6644695813333332,420.0,10.0,
,,2000-07,,-1.0614653248387096,420.0,10.0,
,,2000-08,,-0.7385000548387096,420.0,10.0,
,,2000-09,,-0.7360653546666666,420.0,10.0,
,,2000-10,,-0.5079262993548387,420.0,10.0,
,,2000-11,,-1.4642776833333333,420.0,10.0,
,,2000-12,,-1.209745677419355,420.0,10.0,
,,2001-01,,-2.061493270967742,420.0,10.0,
,,2001-02,,-2.9508562821428574,420.0,10.0,
,,2001-03,,-2.239365537419355,420.0,10.0,
,,2001-04,,-4.23556568,420.0,10.0,
,,2001-05,,-1.7393377596774193,420.0,10.0,
,,2001-06,,-1.8127693379999998,420.0,10.0,
,,2001-07,,-0.6484331983870968,420.0,10.0,
,,2001-08,,-0.6360538351612903,420.0,10.0,
,,2001-09,,-0.3805491543333333,420.0,10.0,
,,2001-10,,-0.3711211829032258,420.0,10.0,
,,2001-11,,-0.532103337,420.0,10.0,
,,2001-12,,-0.6978805738709678,420.0,10.0,
,,2002-01,,-0.9587618535483872,420.0,10.0,
,,2002-02,,-0.9431424485714286,420.0,10.0,
,,2002-03,,-1.4579321429032257,420.0,10.0,
,,2002-04,,-2.5585119666666665,420.0,10.0,
,,2002-05,,-2.768485135483871,420.0,10.0,
,,2002-06,,-0.5364056123333333,420.0,10.0,
,,2002-07,,-0.4806922196774193,420.0,10.0,
,,2002-08,,-0.5313495267741936,420.0,10.0,
,,2002-09,,-0.42027224166666666,420.0,10.0,
,,2002-10,,-0.5822525435483871,420.0,10.0,
,,2002-11,,-0.743246547,420.0,10.0,
,,2002-12,,-0.9542711764516129,420.0,10.0,
,,2003-01,,-1.3200348806451612,420.0,10.0,
,,2003-02,,-1.4782139714285714,420.0,10.0,
,,2003-03,,-1.463302215483871,420.0,10.0,
,,2003-04,,-2.07360285,420.0,10.0,
,,2003-05,,-0.8047088048387098,420.0,10.0,
,,2003-06,,-0.5298648913333334,420.0,10.0,
,,2003-07,,-0.790846783548387,420.0,10.0,
,,2003-08,,-0.6151156648387096,420.0,10.0,
,,2003-09,,-0.405712509,420.0,10.0,
,,2003-10,,-0.628367310967742,420.0,10.0,
,,2003-11,,-0.713446363,420.0,10.0,
,,2003-12,,-0.9964022125806451,420.0,10.0,
,,2004-01,,-1.1636132806451611,420.0,10.0,
,,2004-02,,-1.7501589310344827,420.0,10.0,
,,2004-03,,-2.604653564516129,420.0,10.0,
,,2004-04,,-3.4564177233333333,420.0,10.0,
,,2004-05,,-2.824538222580645,420.0,10.0,
,,2004-06,,-2.6558136,420.0,10.0,
,,2004-07,,-1.6973049016129031,420.0,10.0,
,,2004-08,,-0.6751566396774193,420.0,10.0,
,,2004-09,,-0.5664313853333333,420.0,10.0,
,,2004-10,,-0.8620689161290322,420.0,10.0,
,,2004-11,,-2.19682154,420.0,10.0,
,,2004-12,,-2.1755243,420.0,10.0,
,,2005-01,,-2.7390017032258065,420.0,10.0,
,,2005-02,,-3.6478088142857144,420.0,10.0,
,,2005-03,,-2.940062541935484,420.0,10.0,
,,2005-04,,-3.2693034266666667,420.0,10.0,
,,2005-05,,-3.0448833290322583,420.0,10.0,
,,2005-06,,-0.6726137846666667,420.0,10.0,
,,2005-07,,-0.6394075209677419,420.0,10.0,
,,2005-08,,-0.843396506,420.0,10.0,
,,2005-09,,-0.5544574523333333,420.0,10.0,
,,2005-10,,-0.5788042122580644,420.0,10.0,
,,2005-11,,-0.7955234846666667,420.0,10.0,
,,2005-12,,-1.2512878129032259,420.0,10.0,
,,2006-01,,-1.7197697064516129,420.0,10.0,
,,2006-02,,-1.5936583146428571,420.0,10.0,
,,2006-03,,-2.305336493548387,420.0,10.0,
,,2006-04,,-3.75137227,420.0,10.0,
,,2006-05,,-4.018932748387097,420.0,10.0,
,,2006-06,,-0.8942815306666667,420.0,10.0,
,,2006-07,,-0.693436535483871,420.0,10.0,
,,2006-08,,-0.7484798003225807,420.0,10.0,
,,2006-09,,-0.5269976713333333,420.0,10.0,
,,2006-10,,-1.1487644048387096,420.0,10.0,
,,2006-11,,-1.6341056433333334,420.0,10.0,
,,2006-12,,-1.6422368358064516,420.0,10.0,
,,2007-01,,-1.9576357258064516,420.0,10.0,
,,2007-02,,-2.031214525,420.0,10.0,
,,2007-03,,-2.7806003193548388,420.0,10.0,
,,2007-04,,-2.7562311750000004,420.0,10.0,
,,2007-05,,-3.1234586677419354,420.0,10.0,
,,2007-06,,-1.039054963,420.0,10.0,
,,2007-07,,-0.6992854958064515,420.0,10.0,
,,2007-08,,-0.960816334516129,420.0,10.0,
,,2007-09,,-0.827386427,420.0,10.0,
,,2007-10,,-0.5715602903225806,420.0,10.0,
,,2007-11,,-1.2134067243333333,420.0,10.0,
,,2007-12,,-1.773275664516129,420.0,10.0,
,,2008-01,,-1.907050577419355,420.0,10.0,
,,2008-02,,-1.9105341086206897,420.0,10.0,
,,2008-03,,-2.1125541948387094,420.0,10.0,
,,2008-04,,-1.475445678,420.0,10.0,
,,2008-05,,-3.8245795483870966,420.0,10.0,
,,2008-06,,-1.4123752660000002,420.0,10.0,
,,2008-07,,-0.6025062003225806,420.0,10.0,
,,2008-08,,-0.761226004516129,420.0,10.0,
,,2008-09,,-0.5327491996666667,420.0,10.0,
,,2008-10,,-0.4853493477419355,420.0,10.0,
,,2008-11,,-0.8599307026666667,420.0,10.0,
,,2008-12,,-1.2089430858064516,420.0,10.0,
,,2009-01,,-1.8267024677419355,420.0,10.0,
,,2009-02,,-2.4536199250000004,420.0,10.0,
,,2009-03,,-2.396515996774194,420.0,10.0,
,,2009-04,,-3.6961761266666664,420.0,10.0,
,,2009-05,,-3.1596022016129033,420.0,10.0,
,,2009-06,,-0.6377573289999999,420.0,10.0,
,,2009-07,,-0.7826844887096774,420.0,10.0,
,,2009-08,,-0.7967627703225807,420.0,10.0,
,,2009-09,,-0.604310537,420.0,10.0,
,,2009-10,,-1.017028859032258,420.0,10.0,
,,2009-11,,-1.33845608,420.0,10.0,
,,2009-12,,-1.3426643035483872,420.0,10.0,
,,2010-01,,-1.7696995806451612,420.0,10.0,
,,2010-02,,-1.0945924875000002,420.0,10.0,
,,2010-03,,-1.88836117,420.0,10.0,
,,2010-04,,-1.0246158876666667,420.0,10.0,
,,2010-05,,-2.4016679193548387,420.0,10.0,
,,2010-06,,-1.3312986533333333,420.0,10.0,
,,2010-07,,-1.513655225483871,420.0,10.0,
,,2010-08,,-0.6244969454838709,420.0,10.0,
,,2010-09,,-0.5796758683333334,420.0,10.0,
,,2010-10,,-1.3468944425806453,420.0,10.0,
,,2010-11,,-1.8007138466666668,420.0,10.0,
,,2010-12,,-1.9789732322580644,420.0,10.0,
,,2011-01,,-1.6731727912903225,420.0,10.0,
,,2011-02,,-2.870180564285714,420.0,10.0,
