model,scenario,time,future_tair,psis,Ca,al,D
NorESM2-MM,ssp245,2001-10,27.9022489,-0.3711211829032258,420.0,10.0,685.1269083393711
NorESM2-MM,ssp245,2001-11,24.893721,-0.532103337,420.0,10.0,725.7603578529024
NorESM2-MM,ssp245,2001-12,23.958252658064513,-0.6978805738709678,420.0,10.0,695.0605494113046
NorESM2-MM,ssp245,2002-01,21.82858615483871,-0.9587618535483872,420.0,10.0,643.0636963793587
NorESM2-MM,ssp245,2002-02,22.065467964285713,-0.9431424485714286,420.0,10.0,666.8908476454217
NorESM2-MM,ssp245,2002-03,25.107593800000004,-1.4579321429032257,420.0,10.0,740.0848036473658
NorESM2-MM,ssp245,2002-04,27.2316685,-2.5585119666666665,420.0,10.0,1008.9407155470359
NorESM2-MM,ssp245,2002-05,28.657599393548388,-2.768485135483871,420.0,10.0,907.1678890997165
NorESM2-MM,ssp245,2002-06,28.342200133333332,-0.5364056123333333,420.0,10.0,615.5814716053557
NorESM2-MM,ssp245,2002-07,29.940780770967745,-0.4806922196774193,420.0,10.0,801.0232091897869
NorESM2-MM,ssp245,2002-08,30.408612348387095,-0.5313495267741936,420.0,10.0,851.9488020007383
NorESM2-MM,ssp245,2002-09,31.0926721,-0.42027224166666666,420.0,10.0,725.4944524323801
NorESM2-MM,ssp245,2002-10,29.25076941935484,-0.5822525435483871,420.0,10.0,790.9925465345638
NorESM2-MM,ssp245,2002-11,24.684104733333335,-0.743246547,420.0,10.0,789.7411475396278
NorESM2-MM,ssp245,2002-12,22.761263493548388,-0.9542711764516129,420.0,10.0,654.0600078135055
NorESM2-MM,ssp245,2003-01,19.61557947419355,-1.3200348806451612,420.0,10.0,658.8836928733409
NorESM2-MM,ssp245,2003-02,24.789696842857143,-1.4782139714285714,420.0,10.0,637.7206847933521
NorESM2-MM,ssp245,2003-03,28.207687677419358,-1.463302215483871,420.0,10.0,750.6255305382693
NorESM2-MM,ssp245,2003-04,25.776209933333334,-2.07360285,420.0,10.0,882.9390608962875
NorESM2-MM,ssp245,2003-05,29.392648587096772,-0.8047088048387098,420.0,10.0,844.1273165286893
NorESM2-MM,ssp245,2003-06,29.81222066666667,-0.5298648913333334,420.0,10.0,738.2587226272205
NorESM2-MM,ssp245,2003-07,30.611107158064517,-0.790846783548387,420.0,10.0,872.2228989980622
NorESM2-MM,ssp245,2003-08,30.33020079032258,-0.6151156648387096,420.0,10.0,798.9404559295458
NorESM2-MM,ssp245,2003-09,29.98571816666667,-0.405712509,420.0,10.0,753.3066553340847
NorESM2-MM,ssp245,2003-10,29.468122612903226,-0.628367310967742,420.0,10.0,888.2910756084792
NorESM2-MM,ssp245,2003-11,25.359205593333336,-0.713446363,420.0,10.0,708.9435831149802
NorESM2-MM,ssp245,2003-12,20.752371093548387,-0.9964022125806451,420.0,10.0,631.6146269463843
NorESM2-MM,ssp245,2004-01,20.502039238709678,-1.1636132806451611,420.0,10.0,620.9783623567552
NorESM2-MM,ssp245,2004-02,22.75920925517241,-1.7501589310344827,420.0,10.0,621.0347741461311
NorESM2-MM,ssp245,2004-03,23.195819141935488,-2.604653564516129,420.0,10.0,843.572383372343
NorESM2-MM,ssp245,2004-04,24.391255933333333,-3.4564177233333333,420.0,10.0,923.1222220123884
NorESM2-MM,ssp245,2004-05,27.07598353096774,-2.824538222580645,420.0,10.0,939.4604936700599
NorESM2-MM,ssp245,2004-06,29.8741286,-2.6558136,420.0,10.0,855.0239918807233
NorESM2-MM,ssp245,2004-07,30.268575916129034,-1.6973049016129031,420.0,10.0,904.8189930011578
NorESM2-MM,ssp245,2004-08,30.506879800000004,-0.6751566396774193,420.0,10.0,815.9624505503602
NorESM2-MM,ssp245,2004-09,29.170956833333335,-0.5664313853333333,420.0,10.0,646.4632349809624
NorESM2-MM,ssp245,2004-10,28.66491462580645,-0.8620689161290322,420.0,10.0,825.8162900357501
NorESM2-MM,ssp245,2004-11,24.65540626,-2.19682154,420.0,10.0,744.4557008645486
NorESM2-MM,ssp245,2004-12,21.178073649999998,-2.1755243,420.0,10.0,596.1490557515754
NorESM2-MM,ssp245,2005-01,20.66839947419355,-2.7390017032258065,420.0,10.0,559.8172646204769
NorESM2-MM,ssp245,2005-02,21.119860158571427,-3.6478088142857144,420.0,10.0,618.6653454325074
NorESM2-MM,ssp245,2005-03,22.973518248387094,-2.940062541935484,420.0,10.0,700.9818994161633
NorESM2-MM,ssp245,2005-04,22.85109100033333,-3.2693034266666667,420.0,10.0,814.9930256242116
NorESM2-MM,ssp245,2005-05,26.811587116129033,-3.0448833290322583,420.0,10.0,731.5963584762128
NorESM2-MM,ssp245,2005-06,28.619949833333333,-0.6726137846666667,420.0,10.0,533.6201460761108
NorESM2-MM,ssp245,2005-07,30.76596722258065,-0.6394075209677419,420.0,10.0,835.5861152980701
NorESM2-MM,ssp245,2005-08,31.236181006451613,-0.843396506,420.0,10.0,911.5733302419704
NorESM2-MM,ssp245,2005-09,30.488875766666666,-0.5544574523333333,420.0,10.0,827.8629954235989
NorESM2-MM,ssp245,2005-10,27.81792285483871,-0.5788042122580644,420.0,10.0,642.045405407394
NorESM2-MM,ssp245,2005-11,25.29169356666667,-0.7955234846666667,420.0,10.0,649.8483645275933
NorESM2-MM,ssp245,2005-12,21.606108187096773,-1.2512878129032259,420.0,10.0,601.9628936273887
NorESM2-MM,ssp245,2006-01,21.66014504516129,-1.7197697064516129,420.0,10.0,617.4265229421281
NorESM2-MM,ssp245,2006-02,20.29204575714286,-1.5936583146428571,420.0,10.0,644.5742113703512
NorESM2-MM,ssp245,2006-03,23.88054487096774,-2.305336493548387,420.0,10.0,902.9482798748974
NorESM2-MM,ssp245,2006-04,27.028294299999995,-3.75137227,420.0,10.0,1017.3210772138633
NorESM2-MM,ssp245,2006-05,27.93107620967742,-4.018932748387097,420.0,10.0,1080.186875873131
NorESM2-MM,ssp245,2006-06,29.603697266666668,-0.8942815306666667,420.0,10.0,748.3496262715385
NorESM2-MM,ssp245,2006-07,29.932308696774193,-0.693436535483871,420.0,10.0,745.9591947738842
NorESM2-MM,ssp245,2006-08,30.458896358064518,-0.7484798003225807,420.0,10.0,866.6482712249591
NorESM2-MM,ssp245,2006-09,29.470120733333335,-0.5269976713333333,420.0,10.0,786.5314090947961
NorESM2-MM,ssp245,2006-10,29.047166025806455,-1.1487644048387096,420.0,10.0,978.3589046367106
NorESM2-MM,ssp245,2006-11,23.0843439,-1.6341056433333334,420.0,10.0,716.5416010721915
NorESM2-MM,ssp245,2006-12,24.056190530645164,-1.6422368358064516,420.0,10.0,565.9035802633063
NorESM2-MM,ssp245,2007-01,23.370546870967743,-1.9576357258064516,420.0,10.0,671.407514965911
NorESM2-MM,ssp245,2007-02,21.181978708571428,-2.031214525,420.0,10.0,584.5588814424943
NorESM2-MM,ssp245,2007-03,24.343994754838707,-2.7806003193548388,420.0,10.0,827.0789115122795
NorESM2-MM,ssp245,2007-04,25.183228999999997,-2.7562311750000004,420.0,10.0,900.6475159457644
NorESM2-MM,ssp245,2007-05,26.78237881935484,-3.1234586677419354,420.0,10.0,865.4972766131051
NorESM2-MM,ssp245,2007-06,28.82902156666667,-1.039054963,420.0,10.0,687.3321337041859
NorESM2-MM,ssp245,2007-07,30.58848482903226,-0.6992854958064515,420.0,10.0,920.9941055613126
NorESM2-MM,ssp245,2007-08,30.964921067741937,-0.960816334516129,420.0,10.0,954.0889656397795
NorESM2-MM,ssp245,2007-09,29.681840433333335,-0.827386427,420.0,10.0,790.0795545794931
NorESM2-MM,ssp245,2007-10,29.06937100967742,-0.5715602903225806,420.0,10.0,606.9793929404907
NorESM2-MM,ssp245,2007-11,25.4450282,-1.2134067243333333,420.0,10.0,757.6843438695159
NorESM2-MM,ssp245,2007-12,24.275339058064517,-1.773275664516129,420.0,10.0,590.4443004421872
NorESM2-MM,ssp245,2008-01,21.404462908387096,-1.907050577419355,420.0,10.0,528.755248941827
NorESM2-MM,ssp245,2008-02,24.04377714137931,-1.9105341086206897,420.0,10.0,609.0777959568189
NorESM2-MM,ssp245,2008-03,23.644762239677423,-2.1125541948387094,420.0,10.0,645.2115058557026
NorESM2-MM,ssp245,2008-04,25.651981033333335,-1.475445678,420.0,10.0,875.0560259433789
NorESM2-MM,ssp245,2008-05,27.78100948387097,-3.8245795483870966,420.0,10.0,966.1317583412331
NorESM2-MM,ssp245,2008-06,29.308684766666666,-1.4123752660000002,420.0,10.0,834.4538096351051
NorESM2-MM,ssp245,2008-07,29.3531451,-0.6025062003225806,420.0,10.0,819.4313196346318
NorESM2-MM,ssp245,2008-08,29.554231474193546,-0.761226004516129,420.0,10.0,813.3931916746701
NorESM2-MM,ssp245,2008-09,30.2994776,-0.5327491996666667,420.0,10.0,771.4833720591437
NorESM2-MM,ssp245,2008-10,26.351579974193545,-0.4853493477419355,420.0,10.0,721.4483772369623
NorESM2-MM,ssp245,2008-11,22.522227506666667,-0.8599307026666667,420.0,10.0,682.9196659974822
NorESM2-MM,ssp245,2008-12,22.864978996774195,-1.2089430858064516,420.0,10.0,638.2153724170263
NorESM2-MM,ssp245,2009-01,21.045966974193547,-1.8267024677419355,420.0,10.0,675.7228320216052
NorESM2-MM,ssp245,2009-02,21.176030060714286,-2.4536199250000004,420.0,10.0,720.7606984408609
NorESM2-MM,ssp245,2009-03,23.941425474193547,-2.396515996774194,420.0,10.0,808.7580241718282
NorESM2-MM,ssp245,2009-04,25.316484996666667,-3.6961761266666664,420.0,10.0,868.5087540682971
NorESM2-MM,ssp245,2009-05,27.91292796322581,-3.1596022016129033,420.0,10.0,791.1842486110536
NorESM2-MM,ssp245,2009-06,29.881111033333333,-0.6377573289999999,420.0,10.0,821.7338934792698
NorESM2-MM,ssp245,2009-07,31.176680612903226,-0.7826844887096774,420.0,10.0,973.7852034414149
NorESM2-MM,ssp245,2009-08,32.076633290322576,-0.7967627703225807,420.0,10.0,963.0917871929058
NorESM2-MM,ssp245,2009-09,31.648469333333335,-0.604310537,420.0,10.0,915.282550135641
NorESM2-MM,ssp245,2009-10,30.486585677419356,-1.017028859032258,420.0,10.0,941.2688360848889
NorESM2-MM,ssp245,2009-11,26.2489405,-1.33845608,420.0,10.0,780.2283844491957
NorESM2-MM,ssp245,2009-12,24.886699532258064,-1.3426643035483872,420.0,10.0,583.5547053056969
NorESM2-MM,ssp245,2010-01,20.03496867096774,-1.7696995806451612,420.0,10.0,597.7267839623473
NorESM2-MM,ssp245,2010-02,20.389825203571426,-1.0945924875000002,420.0,10.0,648.9890085891386
NorESM2-MM,ssp245,2010-03,22.170542483870967,-1.88836117,420.0,10.0,788.0460450549032
NorESM2-MM,ssp245,2010-04,26.821998433333334,-1.0246158876666667,420.0,10.0,929.384389483341
NorESM2-MM,ssp245,2010-05,29.946545432258063,-2.4016679193548387,420.0,10.0,970.5515782592237
NorESM2-MM,ssp245,2010-06,30.042377066666667,-1.3312986533333333,420.0,10.0,897.6011833875322
NorESM2-MM,ssp245,2010-07,30.493240341935483,-1.513655225483871,420.0,10.0,885.4529732215144
NorESM2-MM,ssp245,2010-08,30.484256477419354,-0.6244969454838709,420.0,10.0,914.9361398785819
NorESM2-MM,ssp245,2010-09,29.702146933333335,-0.5796758683333334,420.0,10.0,835.0074504601205
NorESM2-MM,ssp245,2010-10,27.588065406451612,-1.3468944425806453,420.0,10.0,957.4527436456659
NorESM2-MM,ssp245,2010-11,24.3073491,-1.8007138466666668,420.0,10.0,794.3129608875697
NorESM2-MM,ssp245,2010-12,17.229926922580646,-1.9789732322580644,420.0,10.0,562.2970630792322
NorESM2-MM,ssp245,2011-01,19.473916958064518,-1.6731727912903225,420.0,10.0,495.9588245028741
NorESM2-MM,ssp245,2011-02,22.55949542714286,-2.870180564285714,420.0,10.0,659.3267688517651
NorESM2-MM,ssp245,2011-03,23.605195752903228,-4.193821632258065,420.0,10.0,799.2416822213469
NorESM2-MM,ssp245,2011-04,25.754781733333335,-2.9837260766666662,420.0,10.0,822.256175932037
NorESM2-MM,ssp245,2011-05,27.531352916774196,-4.938776877419355,420.0,10.0,1011.240944364579
NorESM2-MM,ssp245,2011-06,28.9119532,-2.0988311263333332,420.0,10.0,828.9185898210106
NorESM2-MM,ssp245,2011-07,29.77460565967742,-0.943131634516129,420.0,10.0,790.6012525136899
NorESM2-MM,ssp245,2011-08,30.043937009677418,-0.5597127045161291,420.0,10.0,804.2891119580962
NorESM2-MM,ssp245,2011-09,29.339052799999997,-0.7218275556666666,420.0,10.0,811.1573329334268
NorESM2-MM,ssp245,2011-10,26.828574561290324,-0.4663108716129032,420.0,10.0,626.400779723486
NorESM2-MM,ssp245,2011-11,24.708830233333334,-0.8569284233333333,420.0,10.0,705.9566817489898
NorESM2-MM,ssp245,2011-12,23.499737732258065,-1.3615145193548388,420.0,10.0,631.824589899327
NorESM2-MM,ssp245,2012-01,20.784566274193548,-1.9720391387096774,420.0,10.0,662.9675677338532
NorESM2-MM,ssp245,2012-02,22.69403122241379,-1.789416635862069,420.0,10.0,590.4577943792345
NorESM2-MM,ssp245,2012-03,24.09967792064516,-1.133375876451613,420.0,10.0,743.4000945290717
NorESM2-MM,ssp245,2012-04,24.62823424,-1.315357566,420.0,10.0,853.7980964564053
NorESM2-MM,ssp245,2012-05,27.11352008516129,-0.5665816887096775,420.0,10.0,725.3894462845922
NorESM2-MM,ssp245,2012-06,28.822864270000004,-0.46008438366666665,420.0,10.0,740.1819099314622
NorESM2-MM,ssp245,2012-07,29.671446277419356,-0.36086656967741937,420.0,10.0,879.0373687478937
NorESM2-MM,ssp245,2012-08,29.996058,-0.23184596822580644,420.0,10.0,818.6936399654501
NorESM2-MM,ssp245,2012-09,29.630852899999997,-0.10995503243333334,420.0,10.0,786.110326534653
NorESM2-MM,ssp245,2012-10,28.68610358064516,-0.1365528070967742,420.0,10.0,800.3969000828846
NorESM2-MM,ssp245,2012-11,23.505809966666668,-0.375887176,420.0,10.0,744.6317492957794
NorESM2-MM,ssp245,2012-12,23.434427096774193,-0.62830419,420.0,10.0,588.5190135687112
NorESM2-MM,ssp245,2013-01,24.99353668064516,-0.9695061812903226,420.0,10.0,677.8581714149603
NorESM2-MM,ssp245,2013-02,24.965772642857143,-1.064885697142857,420.0,10.0,731.4863096191068
NorESM2-MM,ssp245,2013-03,24.03022516129032,-1.7565213935483872,420.0,10.0,983.1431104760712
NorESM2-MM,ssp245,2013-04,27.818868366666667,-1.6529634970000002,420.0,10.0,783.1996458892279
NorESM2-MM,ssp245,2013-05,28.232493258064515,-0.8912343480645161,420.0,10.0,884.6458940261317
NorESM2-MM,ssp245,2013-06,30.387446633333333,-0.5771748436666667,420.0,10.0,771.9333480984291
NorESM2-MM,ssp245,2013-07,29.89621627096774,-0.39143878225806455,420.0,10.0,754.7709859279242
NorESM2-MM,ssp245,2013-08,30.71887651935484,-0.45122419774193545,420.0,10.0,838.2215680502767
NorESM2-MM,ssp245,2013-09,30.476371699999998,-0.3215260893333333,420.0,10.0,780.7661037404384
NorESM2-MM,ssp245,2013-10,29.78010755806452,-0.32806176290322575,420.0,10.0,895.1987904407453
NorESM2-MM,ssp245,2013-11,26.3177291,-0.4481150816666667,420.0,10.0,586.9569646421063
NorESM2-MM,ssp245,2013-12,24.8962014483871,-0.47259671129032255,420.0,10.0,555.0808436508615
NorESM2-MM,ssp245,2014-01,21.83033570967742,-0.46717077322580647,420.0,10.0,494.9540509282137
NorESM2-MM,ssp245,2014-02,25.425499057142858,-0.7014843867857143,420.0,10.0,699.899518251437
NorESM2-MM,ssp245,2014-03,24.385070403225807,-1.0789444358064515,420.0,10.0,826.540495733694
NorESM2-MM,ssp245,2014-04,26.305227133333332,-1.3338953906666666,420.0,10.0,897.7251598834949
NorESM2-MM,ssp245,2014-05,27.694917411612906,-1.6495150322580645,420.0,10.0,963.6702975882822
NorESM2-MM,ssp245,2014-06,28.693128166666664,-0.7515934719999999,420.0,10.0,793.3326415464887
NorESM2-MM,ssp245,2014-07,30.60397594516129,-0.6145400261290322,420.0,10.0,879.0212173264867
NorESM2-MM,ssp245,2014-08,30.737741351612904,-0.6784727329032259,420.0,10.0,934.4415484792331
NorESM2-MM,ssp245,2014-09,29.07661804,-0.5099805333333334,420.0,10.0,687.0691186340025
NorESM2-MM,ssp245,2014-10,27.766352006451612,-0.6517698061290322,420.0,10.0,839.5647895160707
NorESM2-MM,ssp245,2014-11,23.68327776666667,-0.914724451,420.0,10.0,638.2719867532928
NorESM2-MM,ssp245,2014-12,22.54836986666667,-1.40563285,420.0,10.0,619.2892346725654
