tas_anomaly,model,scenario,year,month
-2.816478,CanESM5,ssp245,1967,9
-4.6745405,CanESM5,ssp245,1967,10
-1.7768967,CanESM5,ssp245,1967,11
1.023793,CanESM5,ssp245,1967,12
-1.1416123,CanESM5,ssp245,1968,1
1.2719619,CanESM5,ssp245,1968,2
0.27299958,CanESM5,ssp245,1968,3
-1.5062363,CanESM5,ssp245,1968,4
-0.20011443,CanESM5,ssp245,1968,5
-1.942424,CanESM5,ssp245,1968,6
-2.452861,CanESM5,ssp245,1968,7
-2.0480149,CanESM5,ssp245,1968,8
-1.0538437,CanESM5,ssp245,1968,9
-2.3274033,CanESM5,ssp245,1968,10
-2.6066697,CanESM5,ssp245,1968,11
-4.078746,CanESM5,ssp245,1968,12
-3.642009,CanESM5,ssp245,1969,1
-1.4603989,CanESM5,ssp245,1969,2
-1.6810715,CanESM5,ssp245,1969,3
-3.1202805,CanESM5,ssp245,1969,4
-3.2948716,CanESM5,ssp245,1969,5
-0.404216,CanESM5,ssp245,1969,6
-3.539531,CanESM5,ssp245,1969,7
-1.8549607,CanESM5,ssp245,1969,8
-1.5060227,CanESM5,ssp245,1969,9
-1.6213791,CanESM5,ssp245,1969,10
-3.5780747,CanESM5,ssp245,1969,11
-0.21729583,CanESM5,ssp245,1969,12
-2.1393235,CanESM5,ssp245,1970,1
-1.4825242,CanESM5,ssp245,1970,2
0.56148225,CanESM5,ssp245,1970,3
-0.6936752,CanESM5,ssp245,1970,4
-4.1877546,CanESM5,ssp245,1970,5
-1.3137925,CanESM5,ssp245,1970,6
-3.1944382,CanESM5,ssp245,1970,7
-3.3574326,CanESM5,ssp245,1970,8
-4.630931,CanESM5,ssp245,1970,9
-2.498607,CanESM5,ssp245,1970,10
-2.2006943,CanESM5,ssp245,1970,11
-4.2414045,CanESM5,ssp245,1970,12
0.5596817,CanESM5,ssp245,1971,1
1.877034,CanESM5,ssp245,1971,2
0.09673005,CanESM5,ssp245,1971,3
-3.0576584,CanESM5,ssp245,1971,4
0.049549878,CanESM5,ssp245,1971,5
0.79796296,CanESM5,ssp245,1971,6
-1.0060532,CanESM5,ssp245,1971,7
-1.9841111,CanESM5,ssp245,1971,8
-1.4435227,CanESM5,ssp245,1971,9
-3.5359604,CanESM5,ssp245,1971,10
-3.9031174,CanESM5,ssp245,1971,11
0.7586563,CanESM5,ssp245,1971,12
-2.1191208,CanESM5,ssp245,1972,1
-4.225749,CanESM5,ssp245,1972,2
-1.7465317,CanESM5,ssp245,1972,3
-2.6164963,CanESM5,ssp245,1972,4
-0.513591,CanESM5,ssp245,1972,5
-1.1734726,CanESM5,ssp245,1972,6
-3.59666,CanESM5,ssp245,1972,7
-1.9219162,CanESM5,ssp245,1972,8
-2.8068955,CanESM5,ssp245,1972,9
-1.1566269,CanESM5,ssp245,1972,10
-1.3755906,CanESM5,ssp245,1972,11
-2.8862107,CanESM5,ssp245,1972,12
-6.7359724,CanESM5,ssp245,1973,1
-4.5319624,CanESM5,ssp245,1973,2
-1.3292954,CanESM5,ssp245,1973,3
1.6623123,CanESM5,ssp245,1973,4
-1.5971177,CanESM5,ssp245,1973,5
-3.9072678,CanESM5,ssp245,1973,6
-2.079448,CanESM5,ssp245,1973,7
-2.4508164,CanESM5,ssp245,1973,8
-2.8309739,CanESM5,ssp245,1973,9
-2.5689805,CanESM5,ssp245,1973,10
-2.0952256,CanESM5,ssp245,1973,11
-3.742778,CanESM5,ssp245,1973,12
0.800618,CanESM5,ssp245,1974,1
-5.1250105,CanESM5,ssp245,1974,2
-4.936076,CanESM5,ssp245,1974,3
-3.4863694,CanESM5,ssp245,1974,4
-0.89878386,CanESM5,ssp245,1974,5
-3.478801,CanESM5,ssp245,1974,6
-2.642833,CanESM5,ssp245,1974,7
-1.3731492,CanESM5,ssp245,1974,8
-0.4827072,CanESM5,ssp245,1974,9
-1.989177,CanESM5,ssp245,1974,10
-3.126201,CanESM5,ssp245,1974,11
-3.3920395,CanESM5,ssp245,1974,12
-1.1668808,CanESM5,ssp245,1975,1
-5.395335,CanESM5,ssp245,1975,2
-1.4981797,CanESM5,ssp245,1975,3
-2.0915024,CanESM5,ssp245,1975,4
-3.3056138,CanESM5,ssp245,1975,5
-2.0102952,CanESM5,ssp245,1975,6
-1.8230393,CanESM5,ssp245,1975,7
-1.8860886,CanESM5,ssp245,1975,8
-4.874217,CanESM5,ssp245,1975,9
-3.4504197,CanESM5,ssp245,1975,10
-1.0043442,CanESM5,ssp245,1975,11
-2.0611374,CanESM5,ssp245,1975,12
-2.7085679,CanESM5,ssp245,1976,1
-0.28605193,CanESM5,ssp245,1976,2
1.6525772,CanESM5,ssp245,1976,3
-3.30186,CanESM5,ssp245,1976,4
-3.597026,CanESM5,ssp245,1976,5
-3.0728257,CanESM5,ssp245,1976,6
-2.769664,CanESM5,ssp245,1976,7
-2.8928635,CanESM5,ssp245,1976,8
-3.230388,CanESM5,ssp245,1976,9
-3.8333237,CanESM5,ssp245,1976,10
-2.8879807,CanESM5,ssp245,1976,11
-5.1879377,CanESM5,ssp245,1976,12
-0.7106735,CanESM5,ssp245,1977,1
-1.4455063,CanESM5,ssp245,1977,2
-0.48954314,CanESM5,ssp245,1977,3
0.8693741,CanESM5,ssp245,1977,4
-2.7121384,CanESM5,ssp245,1977,5
-2.237468,CanESM5,ssp245,1977,6
-0.7226364,CanESM5,ssp245,1977,7
-1.8074448,CanESM5,ssp245,1977,8
-2.580333,CanESM5,ssp245,1977,9
-2.9784958,CanESM5,ssp245,1977,10
-5.042369,CanESM5,ssp245,1977,11
-1.5852768,CanESM5,ssp245,1977,12
-1.8345749,CanESM5,ssp245,1978,1
-1.3011887,CanESM5,ssp245,1978,2
-6.945262,CanESM5,ssp245,1978,3
-2.5647995,CanESM5,ssp245,1978,4
-1.726207,CanESM5,ssp245,1978,5
-2.1952622,CanESM5,ssp245,1978,6
-2.941356,CanESM5,ssp245,1978,7
-0.86765593,CanESM5,ssp245,1978,8
-1.9839585,CanESM5,ssp245,1978,9
-1.6744492,CanESM5,ssp245,1978,10
-0.76545256,CanESM5,ssp245,1978,11
-0.12400359,CanESM5,ssp245,1978,12
1.1514175,CanESM5,ssp245,1979,1
2.8205764,CanESM5,ssp245,1979,2
3.3734329,CanESM5,ssp245,1979,3
0.650441,CanESM5,ssp245,1979,4
-1.5703232,CanESM5,ssp245,1979,5
1.8348892,CanESM5,ssp245,1979,6
-2.133281,CanESM5,ssp245,1979,7
-1.3284714,CanESM5,ssp245,1979,8
-1.3501999,CanESM5,ssp245,1979,9
-0.21235198,CanESM5,ssp245,1979,10
-0.7512619,CanESM5,ssp245,1979,11
-3.9629319,CanESM5,ssp245,1979,12
-4.0546064,CanESM5,ssp245,1980,1
-1.8610032,CanESM5,ssp245,1980,2
-2.5929673,CanESM5,ssp245,1980,3
1.4625747,CanESM5,ssp245,1980,4
-0.38279265,CanESM5,ssp245,1980,5
-1.5626328,CanESM5,ssp245,1980,6
-3.942363,CanESM5,ssp245,1980,7
-3.0070298,CanESM5,ssp245,1980,8
-2.8129075,CanESM5,ssp245,1980,9
-4.7720137,CanESM5,ssp245,1980,10
-3.7037766,CanESM5,ssp245,1980,11
-2.2693589,CanESM5,ssp245,1980,12
-1.5515854,CanESM5,ssp245,1981,1
-5.8368635,CanESM5,ssp245,1981,2
-1.870311,CanESM5,ssp245,1981,3
-3.799205,CanESM5,ssp245,1981,4
-0.7583725,CanESM5,ssp245,1981,5
-1.7240098,CanESM5,ssp245,1981,6
-1.9414475,CanESM5,ssp245,1981,7
-2.4067185,CanESM5,ssp245,1981,8
-3.4260666,CanESM5,ssp245,1981,9
-2.4061692,CanESM5,ssp245,1981,10
-1.3901169,CanESM5,ssp245,1981,11
-1.4064744,CanESM5,ssp245,1981,12
-4.427348,CanESM5,ssp245,1982,1
-7.960826,CanESM5,ssp245,1982,2
-2.4293625,CanESM5,ssp245,1982,3
-4.169963,CanESM5,ssp245,1982,4
-0.45933074,CanESM5,ssp245,1982,5
-1.067302,CanESM5,ssp245,1982,6
-4.2136335,CanESM5,ssp245,1982,7
-3.1221116,CanESM5,ssp245,1982,8
-2.191478,CanESM5,ssp245,1982,9
-4.823924,CanESM5,ssp245,1982,10
0.3235672,CanESM5,ssp245,1982,11
0.24522859,CanESM5,ssp245,1982,12
0.35295564,CanESM5,ssp245,1983,1
-2.804393,CanESM5,ssp245,1983,2
-3.6035264,CanESM5,ssp245,1983,3
-3.7074692,CanESM5,ssp245,1983,4
-0.66459197,CanESM5,ssp245,1983,5
-3.146129,CanESM5,ssp245,1983,6
-3.5456345,CanESM5,ssp245,1983,7
-1.1220505,CanESM5,ssp245,1983,8
-2.0329087,CanESM5,ssp245,1983,9
-2.9314072,CanESM5,ssp245,1983,10
-3.2114975,CanESM5,ssp245,1983,11
-1.6795456,CanESM5,ssp245,1983,12
3.3428543,CanESM5,ssp245,1984,1
-2.5894578,CanESM5,ssp245,1984,2
1.158345,CanESM5,ssp245,1984,3
-2.811107,CanESM5,ssp245,1984,4
-2.0374253,CanESM5,ssp245,1984,5
-0.50397795,CanESM5,ssp245,1984,6
-0.9795639,CanESM5,ssp245,1984,7
-1.80421,CanESM5,ssp245,1984,8
-2.875621,CanESM5,ssp245,1984,9
-0.57062835,CanESM5,ssp245,1984,10
-0.9441635,CanESM5,ssp245,1984,11
-2.5603135,CanESM5,ssp245,1984,12
0.39409333,CanESM5,ssp245,1985,1
-1.569896,CanESM5,ssp245,1985,2
-2.024608,CanESM5,ssp245,1985,3
0.3568924,CanESM5,ssp245,1985,4
0.40681916,CanESM5,ssp245,1985,5
-1.3417771,CanESM5,ssp245,1985,6
-1.6007187,CanESM5,ssp245,1985,7
-3.2128708,CanESM5,ssp245,1985,8
-2.2009385,CanESM5,ssp245,1985,9
-2.6798508,CanESM5,ssp245,1985,10
-1.4080002,CanESM5,ssp245,1985,11
-1.9668381,CanESM5,ssp245,1985,12
0.7705582,CanESM5,ssp245,1986,1
1.4678848,CanESM5,ssp245,1986,2
-1.2884324,CanESM5,ssp245,1986,3
0.96199495,CanESM5,ssp245,1986,4
-0.89982146,CanESM5,ssp245,1986,5
-0.26615447,CanESM5,ssp245,1986,6
-2.013469,CanESM5,ssp245,1986,7
-3.4430344,CanESM5,ssp245,1986,8
-2.452037,CanESM5,ssp245,1986,9
-3.9437668,CanESM5,ssp245,1986,10
-0.30408782,CanESM5,ssp245,1986,11
0.8121231,CanESM5,ssp245,1986,12
-4.102336,CanESM5,ssp245,1987,1
-5.0612288,CanESM5,ssp245,1987,2
-3.1869004,CanESM5,ssp245,1987,3
-4.2374067,CanESM5,ssp245,1987,4
-0.092601,CanESM5,ssp245,1987,5
-1.5283005,CanESM5,ssp245,1987,6
-0.6593124,CanESM5,ssp245,1987,7
-2.0265305,CanESM5,ssp245,1987,8
-2.0557663,CanESM5,ssp245,1987,9
-2.5891526,CanESM5,ssp245,1987,10
-3.204387,CanESM5,ssp245,1987,11
-2.128032,CanESM5,ssp245,1987,12
-1.2531235,CanESM5,ssp245,1988,1
-1.8540146,CanESM5,ssp245,1988,2
1.8210952,CanESM5,ssp245,1988,3
-3.913585,CanESM5,ssp245,1988,4
-1.7646592,CanESM5,ssp245,1988,5
-1.6771348,CanESM5,ssp245,1988,6
-2.2968247,CanESM5,ssp245,1988,7
-1.9259751,CanESM5,ssp245,1988,8
-1.8365586,CanESM5,ssp245,1988,9
-3.4763901,CanESM5,ssp245,1988,10
0.10435945,CanESM5,ssp245,1988,11
-1.9534104,CanESM5,ssp245,1988,12
-3.1363022,CanESM5,ssp245,1989,1
-1.9555771,CanESM5,ssp245,1989,2
-3.9050705,CanESM5,ssp245,1989,3
-0.89353484,CanESM5,ssp245,1989,4
-0.09510344,CanESM5,ssp245,1989,5
-1.356456,CanESM5,ssp245,1989,6
-2.2500718,CanESM5,ssp245,1989,7
-0.8656723,CanESM5,ssp245,1989,8
-1.0979416,CanESM5,ssp245,1989,9
-2.4168503,CanESM5,ssp245,1989,10
-0.5585434,CanESM5,ssp245,1989,11
-2.8690598,CanESM5,ssp245,1989,12
0.44078523,CanESM5,ssp245,1990,1
3.9567764,CanESM5,ssp245,1990,2
-2.1068528,CanESM5,ssp245,1990,3
2.1429946,CanESM5,ssp245,1990,4
-2.27473,CanESM5,ssp245,1990,5
-4.01884,CanESM5,ssp245,1990,6
0.21666414,CanESM5,ssp245,1990,7
-1.7435105,CanESM5,ssp245,1990,8
-1.7457688,CanESM5,ssp245,1990,9
-0.54896086,CanESM5,ssp245,1990,10
-3.9344285,CanESM5,ssp245,1990,11
-3.016948,CanESM5,ssp245,1990,12
-3.4741013,CanESM5,ssp245,1991,1
-1.1904404,CanESM5,ssp245,1991,2
2.9794815,CanESM5,ssp245,1991,3
-2.308818,CanESM5,ssp245,1991,4
-2.0523484,CanESM5,ssp245,1991,5
-1.5982163,CanESM5,ssp245,1991,6
-2.7617905,CanESM5,ssp245,1991,7
-2.9192917,CanESM5,ssp245,1991,8
-1.1788437,CanESM5,ssp245,1991,9
0.31233674,CanESM5,ssp245,1991,10
-3.2674363,CanESM5,ssp245,1991,11
-3.358287,CanESM5,ssp245,1991,12
3.0710037,CanESM5,ssp245,1992,1
-2.0557053,CanESM5,ssp245,1992,2
-2.7903855,CanESM5,ssp245,1992,3
-3.1485093,CanESM5,ssp245,1992,4
-2.4556992,CanESM5,ssp245,1992,5
-1.4707139,CanESM5,ssp245,1992,6
0.02281648,CanESM5,ssp245,1992,7
-1.6809189,CanESM5,ssp245,1992,8
-0.13065642,CanESM5,ssp245,1992,9
-2.7106125,CanESM5,ssp245,1992,10
-0.55289763,CanESM5,ssp245,1992,11
-3.743541,CanESM5,ssp245,1992,12
-5.6949263,CanESM5,ssp245,1993,1
-1.5285447,CanESM5,ssp245,1993,2
-1.7347519,CanESM5,ssp245,1993,3
-1.0943406,CanESM5,ssp245,1993,4
0.7100113,CanESM5,ssp245,1993,5
-0.08036345,CanESM5,ssp245,1993,6
-0.98090667,CanESM5,ssp245,1993,7
-2.5596726,CanESM5,ssp245,1993,8
-2.1565964,CanESM5,ssp245,1993,9
0.07481843,CanESM5,ssp245,1993,10
-2.4990342,CanESM5,ssp245,1993,11
-5.6590376,CanESM5,ssp245,1993,12
-2.0861313,CanESM5,ssp245,1994,1
-1.2006333,CanESM5,ssp245,1994,2
-2.7622483,CanESM5,ssp245,1994,3
-2.6946213,CanESM5,ssp245,1994,4
-0.9812729,CanESM5,ssp245,1994,5
-1.3965867,CanESM5,ssp245,1994,6
-2.229686,CanESM5,ssp245,1994,7
-3.6344101,CanESM5,ssp245,1994,8
-2.6000473,CanESM5,ssp245,1994,9
-1.6678269,CanESM5,ssp245,1994,10
-2.49525,CanESM5,ssp245,1994,11
-1.8150132,CanESM5,ssp245,1994,12
0.5488785,CanESM5,ssp245,1995,1
-0.050090015,CanESM5,ssp245,1995,2
-0.19300383,CanESM5,ssp245,1995,3
-2.95988,CanESM5,ssp245,1995,4
-1.9848435,CanESM5,ssp245,1995,5
-2.1039536,CanESM5,ssp245,1995,6
-0.9066269,CanESM5,ssp245,1995,7
-1.3432114,CanESM5,ssp245,1995,8
0.32646638,CanESM5,ssp245,1995,9
-0.7754013,CanESM5,ssp245,1995,10
-3.1679184,CanESM5,ssp245,1995,11
-2.3176987,CanESM5,ssp245,1995,12
-0.5589401,CanESM5,ssp245,1996,1
0.03349763,CanESM5,ssp245,1996,2
-2.1590073,CanESM5,ssp245,1996,3
-4.802684,CanESM5,ssp245,1996,4
-0.82639617,CanESM5,ssp245,1996,5
-2.7815964,CanESM5,ssp245,1996,6
-0.89283293,CanESM5,ssp245,1996,7
-3.242778,CanESM5,ssp245,1996,8
-3.772075,CanESM5,ssp245,1996,9
-1.7405503,CanESM5,ssp245,1996,10
-1.5445969,CanESM5,ssp245,1996,11
-2.0482285,CanESM5,ssp245,1996,12
-1.4343369,CanESM5,ssp245,1997,1
0.96355134,CanESM5,ssp245,1997,2
-3.5536606,CanESM5,ssp245,1997,3
-0.93070525,CanESM5,ssp245,1997,4
-0.9795944,CanESM5,ssp245,1997,5
-3.73936,CanESM5,ssp245,1997,6
-1.4470322,CanESM5,ssp245,1997,7
-0.5419113,CanESM5,ssp245,1997,8
-2.4760544,CanESM5,ssp245,1997,9
-1.1461594,CanESM5,ssp245,1997,10
-1.0517075,CanESM5,ssp245,1997,11
-3.7317002,CanESM5,ssp245,1997,12
-0.64527434,CanESM5,ssp245,1998,1
1.7159011,CanESM5,ssp245,1998,2
-0.5879013,CanESM5,ssp245,1998,3
0.6804703,CanESM5,ssp245,1998,4
0.30016023,CanESM5,ssp245,1998,5
-1.194011,CanESM5,ssp245,1998,6
-1.135112,CanESM5,ssp245,1998,7
-1.2289231,CanESM5,ssp245,1998,8
-1.661998,CanESM5,ssp245,1998,9
-0.9618942,CanESM5,ssp245,1998,10
2.687764,CanESM5,ssp245,1998,11
-2.0073655,CanESM5,ssp245,1998,12
-3.9575303,CanESM5,ssp245,1999,1
-2.5248826,CanESM5,ssp245,1999,2
-0.30366057,CanESM5,ssp245,1999,3
0.9427689,CanESM5,ssp245,1999,4
-1.5983689,CanESM5,ssp245,1999,5
-0.9556381,CanESM5,ssp245,1999,6
0.42693025,CanESM5,ssp245,1999,7
-0.37272185,CanESM5,ssp245,1999,8
0.33504182,CanESM5,ssp245,1999,9
-1.5153,CanESM5,ssp245,1999,10
-1.3959153,CanESM5,ssp245,1999,11
1.7394302,CanESM5,ssp245,1999,12
-2.5102036,CanESM5,ssp245,2000,1
-5.483989,CanESM5,ssp245,2000,2
-2.6593735,CanESM5,ssp245,2000,3
1.5618484,CanESM5,ssp245,2000,4
0.5677994,CanESM5,ssp245,2000,5
0.15730745,CanESM5,ssp245,2000,6
-0.49247283,CanESM5,ssp245,2000,7
-1.0684922,CanESM5,ssp245,2000,8
-1.466716,CanESM5,ssp245,2000,9
-1.4282029,CanESM5,ssp245,2000,10
-3.5748703,CanESM5,ssp245,2000,11
1.4981887,CanESM5,ssp245,2000,12
-2.7024338,CanESM5,ssp245,2001,1
-2.5200303,CanESM5,ssp245,2001,2
-2.3354905,CanESM5,ssp245,2001,3
-0.32996672,CanESM5,ssp245,2001,4
-3.8292954,CanESM5,ssp245,2001,5
-0.628215,CanESM5,ssp245,2001,6
-1.2065537,CanESM5,ssp245,2001,7
-1.3354905,CanESM5,ssp245,2001,8
-2.8621018,CanESM5,ssp245,2001,9
1.8040664,CanESM5,ssp245,2001,10
-0.32972258,CanESM5,ssp245,2001,11
-4.8557234,CanESM5,ssp245,2001,12
1.4789016,CanESM5,ssp245,2002,1
-1.2419236,CanESM5,ssp245,2002,2
0.9061478,CanESM5,ssp245,2002,3
1.2535293,CanESM5,ssp245,2002,4
2.2464492,CanESM5,ssp245,2002,5
-1.0275071,CanESM5,ssp245,2002,6
-1.7246506,CanESM5,ssp245,2002,7
-1.0983384,CanESM5,ssp245,2002,8
-0.41474456,CanESM5,ssp245,2002,9
-1.2768662,CanESM5,ssp245,2002,10
-2.1777756,CanESM5,ssp245,2002,11
-2.5519211,CanESM5,ssp245,2002,12
-3.2493088,CanESM5,ssp245,2003,1
3.571736,CanESM5,ssp245,2003,2
-0.22614592,CanESM5,ssp245,2003,3
-2.6421006,CanESM5,ssp245,2003,4
-0.7061874,CanESM5,ssp245,2003,5
-0.19437712,CanESM5,ssp245,2003,6
-1.6515915,CanESM5,ssp245,2003,7
-0.33124846,CanESM5,ssp245,2003,8
-1.1696274,CanESM5,ssp245,2003,9
-1.6300461,CanESM5,ssp245,2003,10
-0.33277434,CanESM5,ssp245,2003,11
2.6418655,CanESM5,ssp245,2003,12
0.93980867,CanESM5,ssp245,2004,1
-0.7100021,CanESM5,ssp245,2004,2
-0.8981125,CanESM5,ssp245,2004,3
-1.4723008,CanESM5,ssp245,2004,4
1.7417495,CanESM5,ssp245,2004,5
0.0065811276,CanESM5,ssp245,2004,6
-1.2965195,CanESM5,ssp245,2004,7
-1.0243027,CanESM5,ssp245,2004,8
-3.3107712,CanESM5,ssp245,2004,9
-2.0831406,CanESM5,ssp245,2004,10
-2.5039475,CanESM5,ssp245,2004,11
-0.32706755,CanESM5,ssp245,2004,12
-1.3491318,CanESM5,ssp245,2005,1
3.5919082,CanESM5,ssp245,2005,2
-1.2957261,CanESM5,ssp245,2005,3
0.033039868,CanESM5,ssp245,2005,4
-2.290355,CanESM5,ssp245,2005,5
-0.9802658,CanESM5,ssp245,2005,6
-1.0622971,CanESM5,ssp245,2005,7
-1.6382859,CanESM5,ssp245,2005,8
-1.8093674,CanESM5,ssp245,2005,9
-1.7468674,CanESM5,ssp245,2005,10
-0.5214035,CanESM5,ssp245,2005,11
0.44267732,CanESM5,ssp245,2005,12
1.2156265,CanESM5,ssp245,2006,1
-5.012553,CanESM5,ssp245,2006,2
-0.1110031,CanESM5,ssp245,2006,3
-0.14127654,CanESM5,ssp245,2006,4
-0.58936614,CanESM5,ssp245,2006,5
-0.098857105,CanESM5,ssp245,2006,6
-0.63779753,CanESM5,ssp245,2006,7
-1.3195603,CanESM5,ssp245,2006,8
-0.43812102,CanESM5,ssp245,2006,9
-2.408397,CanESM5,ssp245,2006,10
-0.82999724,CanESM5,ssp245,2006,11
-8.408488,CanESM5,ssp245,2006,12
-0.12729949,CanESM5,ssp245,2007,1
-2.2645981,CanESM5,ssp245,2007,2
-3.4093125,CanESM5,ssp245,2007,3
-2.1851304,CanESM5,ssp245,2007,4
-0.31589812,CanESM5,ssp245,2007,5
0.055348217,CanESM5,ssp245,2007,6
-0.7755539,CanESM5,ssp245,2007,7
-0.5469467,CanESM5,ssp245,2007,8
-1.5749619,CanESM5,ssp245,2007,9
-0.7524521,CanESM5,ssp245,2007,10
-0.7048752,CanESM5,ssp245,2007,11
-3.649913,CanESM5,ssp245,2007,12
-5.467845,CanESM5,ssp245,2008,1
-2.555156,CanESM5,ssp245,2008,2
-1.4557602,CanESM5,ssp245,2008,3
1.1081436,CanESM5,ssp245,2008,4
0.6490372,CanESM5,ssp245,2008,5
-1.9340928,CanESM5,ssp245,2008,6
-1.3406785,CanESM5,ssp245,2008,7
-2.2499497,CanESM5,ssp245,2008,8
-0.069621265,CanESM5,ssp245,2008,9
-1.7182419,CanESM5,ssp245,2008,10
2.2192276,CanESM5,ssp245,2008,11
-0.9135849,CanESM5,ssp245,2008,12
-2.3489792,CanESM5,ssp245,2009,1
-0.8109543,CanESM5,ssp245,2009,2
-2.3248703,CanESM5,ssp245,2009,3
-2.2353013,CanESM5,ssp245,2009,4
0.28178865,CanESM5,ssp245,2009,5
-0.3268234,CanESM5,ssp245,2009,6
-0.19999236,CanESM5,ssp245,2009,7
-0.91141814,CanESM5,ssp245,2009,8
-1.5018723,CanESM5,ssp245,2009,9
-0.54874724,CanESM5,ssp245,2009,10
-0.401622,CanESM5,ssp245,2009,11
-0.15818328,CanESM5,ssp245,2009,12
-0.9327194,CanESM5,ssp245,2010,1
-3.9210923,CanESM5,ssp245,2010,2
-2.9964707,CanESM5,ssp245,2010,3
-1.0916855,CanESM5,ssp245,2010,4
-1.2161057,CanESM5,ssp245,2010,5
-0.1405136,CanESM5,ssp245,2010,6
-0.4023239,CanESM5,ssp245,2010,7
-0.37406462,CanESM5,ssp245,2010,8
-1.5752671,CanESM5,ssp245,2010,9
-0.08378142,CanESM5,ssp245,2010,10
-1.6069138,CanESM5,ssp245,2010,11
-0.6380722,CanESM5,ssp245,2010,12
-2.5537522,CanESM5,ssp245,2011,1
-3.9790757,CanESM5,ssp245,2011,2
-0.95325774,CanESM5,ssp245,2011,3
-0.8624069,CanESM5,ssp245,2011,4
-1.8387864,CanESM5,ssp245,2011,5
-0.12705535,CanESM5,ssp245,2011,6
-1.7291062,CanESM5,ssp245,2011,7
0.74165803,CanESM5,ssp245,2011,8
0.31267244,CanESM5,ssp245,2011,9
0.43138582,CanESM5,ssp245,2011,10
-2.9434311,CanESM5,ssp245,2011,11
0.939534,CanESM5,ssp245,2011,12
-2.3758042,CanESM5,ssp245,2012,1
3.9359329,CanESM5,ssp245,2012,2
-0.50257415,CanESM5,ssp245,2012,3
-0.49961394,CanESM5,ssp245,2012,4
-0.5716049,CanESM5,ssp245,2012,5
0.20396882,CanESM5,ssp245,2012,6
-0.019206226,CanESM5,ssp245,2012,7
0.14720613,CanESM5,ssp245,2012,8
-1.0384934,CanESM5,ssp245,2012,9
-1.2812607,CanESM5,ssp245,2012,10
-0.8160507,CanESM5,ssp245,2012,11
-4.2290754,CanESM5,ssp245,2012,12
-2.079631,CanESM5,ssp245,2013,1
-3.8256028,CanESM5,ssp245,2013,2
3.546376,CanESM5,ssp245,2013,3
0.71632844,CanESM5,ssp245,2013,4
0.027272046,CanESM5,ssp245,2013,5
-1.6296494,CanESM5,ssp245,2013,6
0.12032014,CanESM5,ssp245,2013,7
0.10963899,CanESM5,ssp245,2013,8
-0.27955168,CanESM5,ssp245,2013,9
1.4270217,CanESM5,ssp245,2013,10
-0.07023162,CanESM5,ssp245,2013,11
-0.1773178,CanESM5,ssp245,2013,12
0.3457535,CanESM5,ssp245,2014,1
-1.3796189,CanESM5,ssp245,2014,2
-0.8215744,CanESM5,ssp245,2014,3
1.2576797,CanESM5,ssp245,2014,4
0.7787064,CanESM5,ssp245,2014,5
-0.21644133,CanESM5,ssp245,2014,6
0.17555696,CanESM5,ssp245,2014,7
-0.30854338,CanESM5,ssp245,2014,8
0.59319,CanESM5,ssp245,2014,9
-2.195781,CanESM5,ssp245,2014,10
-0.37339324,CanESM5,ssp245,2014,11
-1.4956162,CanESM5,ssp245,2014,12
-2.2359116,CanESM5,ssp245,2015,1
-0.46931,CanESM5,ssp245,2015,2
-0.9794418,CanESM5,ssp245,2015,3
0.61897737,CanESM5,ssp245,2015,4
-1.161052,CanESM5,ssp245,2015,5
1.5016372,CanESM5,ssp245,2015,6
-0.73453826,CanESM5,ssp245,2015,7
0.8687332,CanESM5,ssp245,2015,8
0.52901155,CanESM5,ssp245,2015,9
0.33470613,CanESM5,ssp245,2015,10
-1.1056321,CanESM5,ssp245,2015,11
-1.3976548,CanESM5,ssp245,2015,12
-1.4184372,CanESM5,ssp245,2016,1
-1.4323227,CanESM5,ssp245,2016,2
2.173085,CanESM5,ssp245,2016,3
0.5030716,CanESM5,ssp245,2016,4
-0.9087936,CanESM5,ssp245,2016,5
0.65797883,CanESM5,ssp245,2016,6
2.1474502,CanESM5,ssp245,2016,7
0.68996125,CanESM5,ssp245,2016,8
-2.842601,CanESM5,ssp245,2016,9
-0.36442107,CanESM5,ssp245,2016,10
0.65279084,CanESM5,ssp245,2016,11
-0.2818405,CanESM5,ssp245,2016,12
2.1136062,CanESM5,ssp245,2017,1
2.0027053,CanESM5,ssp245,2017,2
-2.1342576,CanESM5,ssp245,2017,3
-1.0994065,CanESM5,ssp245,2017,4
1.0675552,CanESM5,ssp245,2017,5
0.9771622,CanESM5,ssp245,2017,6
-0.0729782,CanESM5,ssp245,2017,7
0.01158601,CanESM5,ssp245,2017,8
-1.4820969,CanESM5,ssp245,2017,9
-0.5906784,CanESM5,ssp245,2017,10
-2.016246,CanESM5,ssp245,2017,11
-0.5210678,CanESM5,ssp245,2017,12
1.9094436,CanESM5,ssp245,2018,1
1.0665481,CanESM5,ssp245,2018,2
2.3103225,CanESM5,ssp245,2018,3
-0.52408904,CanESM5,ssp245,2018,4
0.5353897,CanESM5,ssp245,2018,5
-0.19355315,CanESM5,ssp245,2018,6
0.23665315,CanESM5,ssp245,2018,7
-1.1514695,CanESM5,ssp245,2018,8
-1.8041489,CanESM5,ssp245,2018,9
1.5178115,CanESM5,ssp245,2018,10
0.05180818,CanESM5,ssp245,2018,11
-0.34510344,CanESM5,ssp245,2018,12
0.50056916,CanESM5,ssp245,2019,1
