tas_anomaly,model,scenario,year,month
-1.6643295,E3SM-1-1,ssp245,1863,11
-1.0368881,E3SM-1-1,ssp245,1863,12
-1.1334152,E3SM-1-1,ssp245,1864,1
-2.1532516,E3SM-1-1,ssp245,1864,2
-2.0901413,E3SM-1-1,ssp245,1864,3
-2.0793076,E3SM-1-1,ssp245,1864,4
-4.074272,E3SM-1-1,ssp245,1864,5
-2.4007492,E3SM-1-1,ssp245,1864,6
-1.213768,E3SM-1-1,ssp245,1864,7
-1.3438644,E3SM-1-1,ssp245,1864,8
-1.3015976,E3SM-1-1,ssp245,1864,9
-1.7699203,E3SM-1-1,ssp245,1864,10
-1.8246078,E3SM-1-1,ssp245,1864,11
-2.775505,E3SM-1-1,ssp245,1864,12
-2.2242966,E3SM-1-1,ssp245,1865,1
-2.0960617,E3SM-1-1,ssp245,1865,2
-2.0523605,E3SM-1-1,ssp245,1865,3
-2.4812546,E3SM-1-1,ssp245,1865,4
-2.2730026,E3SM-1-1,ssp245,1865,5
-2.9717941,E3SM-1-1,ssp245,1865,6
-1.8001022,E3SM-1-1,ssp245,1865,7
-1.9264145,E3SM-1-1,ssp245,1865,8
-2.270012,E3SM-1-1,ssp245,1865,9
-1.7002792,E3SM-1-1,ssp245,1865,10
-2.42025,E3SM-1-1,ssp245,1865,11
-2.448967,E3SM-1-1,ssp245,1865,12
-1.5913925,E3SM-1-1,ssp245,1866,1
-1.1150742,E3SM-1-1,ssp245,1866,2
-0.92061615,E3SM-1-1,ssp245,1866,3
-1.9078903,E3SM-1-1,ssp245,1866,4
-3.4608383,E3SM-1-1,ssp245,1866,5
-2.662346,E3SM-1-1,ssp245,1866,6
-1.4174728,E3SM-1-1,ssp245,1866,7
-1.3528061,E3SM-1-1,ssp245,1866,8
-0.6484604,E3SM-1-1,ssp245,1866,9
-1.5071945,E3SM-1-1,ssp245,1866,10
-1.4447861,E3SM-1-1,ssp245,1866,11
-2.6602097,E3SM-1-1,ssp245,1866,12
-2.9489365,E3SM-1-1,ssp245,1867,1
-2.9764938,E3SM-1-1,ssp245,1867,2
-2.3340378,E3SM-1-1,ssp245,1867,3
-3.0571213,E3SM-1-1,ssp245,1867,4
-2.4721603,E3SM-1-1,ssp245,1867,5
-1.7790146,E3SM-1-1,ssp245,1867,6
-1.8290939,E3SM-1-1,ssp245,1867,7
-1.7985764,E3SM-1-1,ssp245,1867,8
-1.6166916,E3SM-1-1,ssp245,1867,9
-2.2384262,E3SM-1-1,ssp245,1867,10
-2.8689804,E3SM-1-1,ssp245,1867,11
-2.4841537,E3SM-1-1,ssp245,1867,12
-3.46566,E3SM-1-1,ssp245,1868,1
-3.7508469,E3SM-1-1,ssp245,1868,2
-3.1211777,E3SM-1-1,ssp245,1868,3
-2.8418503,E3SM-1-1,ssp245,1868,4
-2.901207,E3SM-1-1,ssp245,1868,5
-2.4347153,E3SM-1-1,ssp245,1868,6
-1.7802048,E3SM-1-1,ssp245,1868,7
-1.8669662,E3SM-1-1,ssp245,1868,8
-1.3886948,E3SM-1-1,ssp245,1868,9
-1.1155319,E3SM-1-1,ssp245,1868,10
-1.5273666,E3SM-1-1,ssp245,1868,11
-2.2931137,E3SM-1-1,ssp245,1868,12
-2.1731796,E3SM-1-1,ssp245,1869,1
-1.4870834,E3SM-1-1,ssp245,1869,2
-1.450798,E3SM-1-1,ssp245,1869,3
-1.6375656,E3SM-1-1,ssp245,1869,4
-1.6907272,E3SM-1-1,ssp245,1869,5
-1.4253464,E3SM-1-1,ssp245,1869,6
-1.3568039,E3SM-1-1,ssp245,1869,7
-1.6270981,E3SM-1-1,ssp245,1869,8
-1.821373,E3SM-1-1,ssp245,1869,9
-2.2988205,E3SM-1-1,ssp245,1869,10
-2.2702255,E3SM-1-1,ssp245,1869,11
-1.3068771,E3SM-1-1,ssp245,1869,12
-1.9566879,E3SM-1-1,ssp245,1870,1
-2.3810349,E3SM-1-1,ssp245,1870,2
-2.2076035,E3SM-1-1,ssp245,1870,3
-2.6255417,E3SM-1-1,ssp245,1870,4
-1.7856979,E3SM-1-1,ssp245,1870,5
-1.9837875,E3SM-1-1,ssp245,1870,6
-1.846611,E3SM-1-1,ssp245,1870,7
-1.7055588,E3SM-1-1,ssp245,1870,8
-2.014885,E3SM-1-1,ssp245,1870,9
-1.0658188,E3SM-1-1,ssp245,1870,10
-0.33559418,E3SM-1-1,ssp245,1870,11
-1.4582138,E3SM-1-1,ssp245,1870,12
-1.1058273,E3SM-1-1,ssp245,1871,1
-1.4508591,E3SM-1-1,ssp245,1871,2
-1.5865402,E3SM-1-1,ssp245,1871,3
-1.4960251,E3SM-1-1,ssp245,1871,4
-0.862175,E3SM-1-1,ssp245,1871,5
-1.8882065,E3SM-1-1,ssp245,1871,6
-1.6059189,E3SM-1-1,ssp245,1871,7
-1.5389023,E3SM-1-1,ssp245,1871,8
-1.5909958,E3SM-1-1,ssp245,1871,9
-1.5692368,E3SM-1-1,ssp245,1871,10
-1.3874741,E3SM-1-1,ssp245,1871,11
-1.6378403,E3SM-1-1,ssp245,1871,12
-0.80202484,E3SM-1-1,ssp245,1872,1
-1.4416733,E3SM-1-1,ssp245,1872,2
-1.6773605,E3SM-1-1,ssp245,1872,3
-1.7684555,E3SM-1-1,ssp245,1872,4
-1.4901962,E3SM-1-1,ssp245,1872,5
-2.3896408,E3SM-1-1,ssp245,1872,6
-2.0612717,E3SM-1-1,ssp245,1872,7
-2.061119,E3SM-1-1,ssp245,1872,8
-2.1206589,E3SM-1-1,ssp245,1872,9
-1.2538376,E3SM-1-1,ssp245,1872,10
-1.6024704,E3SM-1-1,ssp245,1872,11
-2.292656,E3SM-1-1,ssp245,1872,12
-1.8524094,E3SM-1-1,ssp245,1873,1
-2.1155624,E3SM-1-1,ssp245,1873,2
-2.6398544,E3SM-1-1,ssp245,1873,3
-2.4009323,E3SM-1-1,ssp245,1873,4
-1.3614731,E3SM-1-1,ssp245,1873,5
-1.4944687,E3SM-1-1,ssp245,1873,6
-1.7959213,E3SM-1-1,ssp245,1873,7
-1.4705429,E3SM-1-1,ssp245,1873,8
-1.8427658,E3SM-1-1,ssp245,1873,9
-2.3747787,E3SM-1-1,ssp245,1873,10
-1.089714,E3SM-1-1,ssp245,1873,11
-1.2924728,E3SM-1-1,ssp245,1873,12
-1.562645,E3SM-1-1,ssp245,1874,1
-1.6292038,E3SM-1-1,ssp245,1874,2
-0.91191864,E3SM-1-1,ssp245,1874,3
-1.0954514,E3SM-1-1,ssp245,1874,4
-2.9547653,E3SM-1-1,ssp245,1874,5
-2.6996384,E3SM-1-1,ssp245,1874,6
-1.3604355,E3SM-1-1,ssp245,1874,7
-1.4372482,E3SM-1-1,ssp245,1874,8
-0.46572113,E3SM-1-1,ssp245,1874,9
0.053962708,E3SM-1-1,ssp245,1874,10
-0.10103607,E3SM-1-1,ssp245,1874,11
-0.5144882,E3SM-1-1,ssp245,1874,12
-1.0916977,E3SM-1-1,ssp245,1875,1
-1.3874435,E3SM-1-1,ssp245,1875,2
-1.7604599,E3SM-1-1,ssp245,1875,3
-1.6547165,E3SM-1-1,ssp245,1875,4
-1.8613205,E3SM-1-1,ssp245,1875,5
-2.3532944,E3SM-1-1,ssp245,1875,6
-1.3937302,E3SM-1-1,ssp245,1875,7
-1.6099777,E3SM-1-1,ssp245,1875,8
-1.2734604,E3SM-1-1,ssp245,1875,9
-1.0614853,E3SM-1-1,ssp245,1875,10
-2.0254135,E3SM-1-1,ssp245,1875,11
-2.1743088,E3SM-1-1,ssp245,1875,12
-1.6668625,E3SM-1-1,ssp245,1876,1
-0.8174057,E3SM-1-1,ssp245,1876,2
-0.9550705,E3SM-1-1,ssp245,1876,3
-1.895958,E3SM-1-1,ssp245,1876,4
-1.2791367,E3SM-1-1,ssp245,1876,5
-2.0227585,E3SM-1-1,ssp245,1876,6
-1.4088364,E3SM-1-1,ssp245,1876,7
-1.5355759,E3SM-1-1,ssp245,1876,8
-0.84929657,E3SM-1-1,ssp245,1876,9
0.061012268,E3SM-1-1,ssp245,1876,10
-1.8995895,E3SM-1-1,ssp245,1876,11
-1.3868027,E3SM-1-1,ssp245,1876,12
-1.8456345,E3SM-1-1,ssp245,1877,1
-1.5287094,E3SM-1-1,ssp245,1877,2
-1.0564499,E3SM-1-1,ssp245,1877,3
-1.7194138,E3SM-1-1,ssp245,1877,4
-1.2702866,E3SM-1-1,ssp245,1877,5
-1.2333298,E3SM-1-1,ssp245,1877,6
-1.5147629,E3SM-1-1,ssp245,1877,7
-1.6718063,E3SM-1-1,ssp245,1877,8
-1.9806747,E3SM-1-1,ssp245,1877,9
-2.3623886,E3SM-1-1,ssp245,1877,10
-2.7741013,E3SM-1-1,ssp245,1877,11
-2.3930893,E3SM-1-1,ssp245,1877,12
-1.9561996,E3SM-1-1,ssp245,1878,1
-1.869133,E3SM-1-1,ssp245,1878,2
-2.692833,E3SM-1-1,ssp245,1878,3
-1.4631882,E3SM-1-1,ssp245,1878,4
-2.9381638,E3SM-1-1,ssp245,1878,5
-2.5250473,E3SM-1-1,ssp245,1878,6
-1.591301,E3SM-1-1,ssp245,1878,7
-1.7975082,E3SM-1-1,ssp245,1878,8
-1.9475021,E3SM-1-1,ssp245,1878,9
-2.8416367,E3SM-1-1,ssp245,1878,10
-3.0245895,E3SM-1-1,ssp245,1878,11
-2.607872,E3SM-1-1,ssp245,1878,12
-2.5345383,E3SM-1-1,ssp245,1879,1
-2.5732346,E3SM-1-1,ssp245,1879,2
-4.1946945,E3SM-1-1,ssp245,1879,3
-3.1126022,E3SM-1-1,ssp245,1879,4
-2.8678818,E3SM-1-1,ssp245,1879,5
-2.7134018,E3SM-1-1,ssp245,1879,6
-1.6378403,E3SM-1-1,ssp245,1879,7
-1.8987961,E3SM-1-1,ssp245,1879,8
-2.0847397,E3SM-1-1,ssp245,1879,9
-1.7208786,E3SM-1-1,ssp245,1879,10
-1.9972153,E3SM-1-1,ssp245,1879,11
-1.9905319,E3SM-1-1,ssp245,1879,12
-2.4754868,E3SM-1-1,ssp245,1880,1
-2.705284,E3SM-1-1,ssp245,1880,2
-2.6988144,E3SM-1-1,ssp245,1880,3
-2.4573288,E3SM-1-1,ssp245,1880,4
-1.6571579,E3SM-1-1,ssp245,1880,5
-0.8957138,E3SM-1-1,ssp245,1880,6
-1.9812241,E3SM-1-1,ssp245,1880,7
-1.5948105,E3SM-1-1,ssp245,1880,8
-2.2968674,E3SM-1-1,ssp245,1880,9
-2.679222,E3SM-1-1,ssp245,1880,10
-2.6959152,E3SM-1-1,ssp245,1880,11
-2.2887802,E3SM-1-1,ssp245,1880,12
-2.1032944,E3SM-1-1,ssp245,1881,1
-2.077385,E3SM-1-1,ssp245,1881,2
-1.2334518,E3SM-1-1,ssp245,1881,3
-2.2777328,E3SM-1-1,ssp245,1881,4
-1.0673447,E3SM-1-1,ssp245,1881,5
-2.1751328,E3SM-1-1,ssp245,1881,6
-2.0701523,E3SM-1-1,ssp245,1881,7
-2.113182,E3SM-1-1,ssp245,1881,8
-2.2535934,E3SM-1-1,ssp245,1881,9
-2.610283,E3SM-1-1,ssp245,1881,10
-2.7174911,E3SM-1-1,ssp245,1881,11
-2.2434616,E3SM-1-1,ssp245,1881,12
-2.5252914,E3SM-1-1,ssp245,1882,1
-1.6943283,E3SM-1-1,ssp245,1882,2
-1.3382797,E3SM-1-1,ssp245,1882,3
