model,scenario,time,future_tair,psis,Ca,al,D
CanESM5,ssp585,2007-11,17.065767689999998,-0.9103084176666666,420.0,10.0,5769.052945105336
CanESM5,ssp585,2007-12,12.226936622580645,-0.6061330793548386,420.0,10.0,2999.654308410727
CanESM5,ssp585,2008-01,11.940025125806452,-0.1557085185483871,420.0,10.0,2200.792111762306
CanESM5,ssp585,2008-02,10.53191165862069,-0.11235630848275861,420.0,10.0,1998.140702662909
CanESM5,ssp585,2008-03,11.870920435483871,-0.1806003193548387,420.0,10.0,3446.6615684214703
CanESM5,ssp585,2008-04,17.36517277,-0.26981461333333334,420.0,10.0,5757.544048980362
CanESM5,ssp585,2008-05,17.664049674193546,-0.3736605564516129,420.0,10.0,5169.889205324461
CanESM5,ssp585,2008-06,21.423411533333333,-0.5322691943333333,420.0,10.0,9504.389874746832
CanESM5,ssp585,2008-07,22.402696096774193,-0.6968196877419355,420.0,10.0,7901.978150463319
CanESM5,ssp585,2008-08,22.879604241935482,-0.8425332906451612,420.0,10.0,7903.074301974411
CanESM5,ssp585,2008-09,20.794935533333334,-0.9015592343333334,420.0,10.0,6703.548461990111
CanESM5,ssp585,2008-10,20.074674483870968,-0.9005960948387097,420.0,10.0,7963.516885061037
CanESM5,ssp585,2008-11,16.801874249999997,-0.6716279353333333,420.0,10.0,4227.645513217609
CanESM5,ssp585,2008-12,9.78084043548387,-0.4173491664516129,420.0,10.0,1938.7405522257777
CanESM5,ssp585,2009-01,11.650902480645161,-0.41436343580645163,420.0,10.0,3556.539314896623
CanESM5,ssp585,2009-02,13.656742992857144,-0.20096273821428573,420.0,10.0,1740.577981814554
CanESM5,ssp585,2009-03,13.314285703225806,-0.22418899161290323,420.0,10.0,2982.092126282412
CanESM5,ssp585,2009-04,14.790682410000002,-0.34411140599999995,420.0,10.0,4297.12405683251
CanESM5,ssp585,2009-05,19.00505587096774,-0.444381349032258,420.0,10.0,6001.2681238326295
CanESM5,ssp585,2009-06,21.37142575,-0.5182216793333333,420.0,10.0,4824.248704531094
CanESM5,ssp585,2009-07,24.15658964516129,-0.7164245787096775,420.0,10.0,10049.052818158281
CanESM5,ssp585,2009-08,25.280557677419353,-0.8813520512903226,420.0,10.0,10264.817513434991
CanESM5,ssp585,2009-09,23.035651033333334,-0.9138184006666666,420.0,10.0,9084.945421987448
CanESM5,ssp585,2009-10,20.243644412903226,-0.7888079170967742,420.0,10.0,6566.3705635883525
CanESM5,ssp585,2009-11,17.718994483333333,-0.915509429,420.0,10.0,6263.50531141812
CanESM5,ssp585,2009-12,12.755547051612904,-0.42693847303225807,420.0,10.0,2797.9832487250324
CanESM5,ssp585,2010-01,14.952458522580645,-0.21025653741935482,420.0,10.0,2599.7532412534347
CanESM5,ssp585,2010-02,14.600944785714285,-0.10537695428571428,420.0,10.0,1885.8737914766975
CanESM5,ssp585,2010-03,13.205043519354838,-0.13590205922580645,420.0,10.0,3934.575763440584
CanESM5,ssp585,2010-04,13.314513566666665,-0.18274131286666667,420.0,10.0,3181.407194014478
CanESM5,ssp585,2010-05,15.896125193548388,-0.19127573935483871,420.0,10.0,4781.773034388912
CanESM5,ssp585,2010-06,19.646677,-0.3235169956666667,420.0,10.0,6031.324371546356
CanESM5,ssp585,2010-07,22.69198316129032,-0.4609675077419355,420.0,10.0,7939.759007316747
CanESM5,ssp585,2010-08,24.054049048387096,-0.5885199938709678,420.0,10.0,8762.078604487211
CanESM5,ssp585,2010-09,20.966134,-0.7458550456666667,420.0,10.0,7233.939666292821
CanESM5,ssp585,2010-10,19.45368012580645,-0.5060160532258065,420.0,10.0,4852.651440617343
CanESM5,ssp585,2010-11,16.10681091,-0.342698475,420.0,10.0,5254.1336878429975
CanESM5,ssp585,2010-12,14.263951603225806,-0.1945145211935484,420.0,10.0,2462.1206580225
CanESM5,ssp585,2011-01,13.433508132258062,-0.09479824167741935,420.0,10.0,3988.1587312482015
CanESM5,ssp585,2011-02,10.151313021428571,-0.07763226710714285,420.0,10.0,2907.5040294607493
CanESM5,ssp585,2011-03,14.27770303548387,-0.05884535058064516,420.0,10.0,2640.8790958989766
CanESM5,ssp585,2011-04,17.468848,-0.061156284633333335,420.0,10.0,4888.292474345956
CanESM5,ssp585,2011-05,16.699526677419357,-0.1219152140967742,420.0,10.0,5029.2877543573995
CanESM5,ssp585,2011-06,19.578674816666666,-0.184304237,420.0,10.0,5425.882167045275
CanESM5,ssp585,2011-07,23.066985012903228,-0.32682209709677423,420.0,10.0,7978.5029465807465
CanESM5,ssp585,2011-08,21.691574603225806,-0.4624811580645161,420.0,10.0,7818.542350025159
CanESM5,ssp585,2011-09,20.120412466666664,-0.5752573526666667,420.0,10.0,6632.583288635797
CanESM5,ssp585,2011-10,20.513574248387098,-0.5646633506451613,420.0,10.0,6705.958489595691
