model,scenario,time,future_tair,psis,Ca,al,D
,,2000-01,,-0.09975414758064517,420.0,10.0,
,,2000-02,,-0.09257146227586208,420.0,10.0,
,,2000-03,,-0.08492594983870967,420.0,10.0,
,,2000-04,,-0.07625598403333332,420.0,10.0,
,,2000-05,,-0.0827967051935484,420.0,10.0,
,,2000-06,,-0.0762524103,420.0,10.0,
,,2000-07,,-0.09004294370967743,420.0,10.0,
,,2000-08,,-0.09349655351612902,420.0,10.0,
,,2000-09,,-0.0924568137,420.0,10.0,
,,2000-10,,-0.09445515132258064,420.0,10.0,
,,2000-11,,-0.0853667096,420.0,10.0,
,,2000-12,,-0.08676039103225806,420.0,10.0,
,,2001-01,,-0.08926453016129032,420.0,10.0,
,,2001-02,,-0.08135847603571429,420.0,10.0,
,,2001-03,,-0.07152977777419355,420.0,10.0,
,,2001-04,,-0.07164308826666667,420.0,10.0,
,,2001-05,,-0.08200279903225807,420.0,10.0,
,,2001-06,,-0.09179128523333334,420.0,10.0,
,,2001-07,,-0.10452913451612904,420.0,10.0,
,,2001-08,,-0.1314781729354839,420.0,10.0,
,,2001-09,,-0.11348272383333334,420.0,10.0,
,,2001-10,,-0.12675066841935484,420.0,10.0,
,,2001-11,,-0.12370912313333333,420.0,10.0,
,,2001-12,,-0.10601597545161291,420.0,10.0,
,,2002-01,,-0.11392808835483871,420.0,10.0,
,,2002-02,,-0.09895062196428571,420.0,10.0,
,,2002-03,,-0.09291109903225805,420.0,10.0,
,,2002-04,,-0.09283897483333334,420.0,10.0,
,,2002-05,,-0.08192506783870968,420.0,10.0,
,,2002-06,,-0.0892304657,420.0,10.0,
,,2002-07,,-0.12259221432258065,420.0,10.0,
,,2002-08,,-0.14353321741935485,420.0,10.0,
,,2002-09,,-0.12224340633333333,420.0,10.0,
,,2002-10,,-0.10981581103225806,420.0,10.0,
,,2002-11,,-0.08574092583333333,420.0,10.0,
,,2002-12,,-0.08505343774193548,420.0,10.0,
,,2003-01,,-0.09473297322580645,420.0,10.0,
,,2003-02,,-0.09644537703571429,420.0,10.0,
,,2003-03,,-0.08205252158064516,420.0,10.0,
,,2003-04,,-0.07493610333333334,420.0,10.0,
,,2003-05,,-0.07954148212903225,420.0,10.0,
