model,scenario,time,future_tair,psis,Ca,al,D
CanESM5,ssp245,2000-01,13.155463038709676,-0.42590493451612904,420.0,10.0,226.39108745668418
CanESM5,ssp245,2000-02,14.226555593103448,-0.14676673868965515,420.0,10.0,180.45694340106448
CanESM5,ssp245,2000-03,13.341438093548387,-0.07682838664516128,420.0,10.0,297.21217432369474
CanESM5,ssp245,2000-04,16.336511316666666,-0.09593915830000001,420.0,10.0,426.6323982230359
CanESM5,ssp245,2000-05,18.064564809677417,-0.1352905989032258,420.0,10.0,564.4339412757469
CanESM5,ssp245,2000-06,19.556444383333332,-0.224929573,420.0,10.0,603.1136665323003
CanESM5,ssp245,2000-07,18.635229832258066,-0.31017887354838714,420.0,10.0,628.0634853524517
CanESM5,ssp245,2000-08,19.752845561290325,-0.4402379522580645,420.0,10.0,719.614992400458
CanESM5,ssp245,2000-09,20.380272433333335,-0.49479575433333334,420.0,10.0,578.2096191899782
CanESM5,ssp245,2000-10,17.61610023548387,-0.39959390741935485,420.0,10.0,349.62786274789966
CanESM5,ssp245,2000-11,12.803731216666666,-0.45790008600000004,420.0,10.0,364.5174345856837
CanESM5,ssp245,2000-12,12.594601029032258,-0.48477100064516127,420.0,10.0,336.11853479184464
CanESM5,ssp245,2001-01,12.375455270967741,-0.2010939452903226,420.0,10.0,296.9709007137256
CanESM5,ssp245,2001-02,13.467164214285715,-0.11073245910714287,420.0,10.0,241.32403544708328
CanESM5,ssp245,2001-03,13.71109658516129,-0.06893922151612902,420.0,10.0,245.88319765674112
CanESM5,ssp245,2001-04,13.442983033333334,-0.08124671623333332,420.0,10.0,313.0097483841577
CanESM5,ssp245,2001-05,18.4367729516129,-0.16041826096774192,420.0,10.0,648.0518193403141
CanESM5,ssp245,2001-06,18.7826882,-0.26806421733333335,420.0,10.0,723.2729112880795
CanESM5,ssp245,2001-07,20.04655441935484,-0.35746258774193546,420.0,10.0,643.3339305259798
CanESM5,ssp245,2001-08,17.97567203870968,-0.44860760516129033,420.0,10.0,596.5883055411804
CanESM5,ssp245,2001-09,19.669321566666667,-0.5203402053333334,420.0,10.0,567.6421874717779
CanESM5,ssp245,2001-10,18.54550708387097,-0.5489438083870968,420.0,10.0,500.62725112508787
CanESM5,ssp245,2001-11,16.3040435,-0.22843770666666666,420.0,10.0,266.40048520182484
CanESM5,ssp245,2001-12,11.254512174193549,-0.2355147012903226,420.0,10.0,195.23436166845377
CanESM5,ssp245,2002-01,11.742552261290323,-0.19312651225806451,420.0,10.0,295.36846155552644
CanESM5,ssp245,2002-02,15.515087635714286,-0.18737106035714285,420.0,10.0,403.06057491277153
CanESM5,ssp245,2002-03,13.367461683870967,-0.2067296577419355,420.0,10.0,285.40598059237755
CanESM5,ssp245,2002-04,13.960058733333334,-0.2527962396666667,420.0,10.0,291.5944946969671
CanESM5,ssp245,2002-05,14.97442179032258,-0.3324621677419355,420.0,10.0,425.0979252873333
CanESM5,ssp245,2002-06,17.690539583333333,-0.409820557,420.0,10.0,616.039633378382
CanESM5,ssp245,2002-07,19.256689693548388,-0.5550899312903226,420.0,10.0,722.6808157671452
CanESM5,ssp245,2002-08,20.292529051612902,-0.6878651161290322,420.0,10.0,726.3157844633118
CanESM5,ssp245,2002-09,19.423855533333334,-0.7202505739999999,420.0,10.0,757.1430162201091
CanESM5,ssp245,2002-10,18.09898179032258,-0.774920034516129,420.0,10.0,556.8436082067525
CanESM5,ssp245,2002-11,16.41081133333333,-0.432880841,420.0,10.0,645.2263427829374
CanESM5,ssp245,2002-12,13.612261812903226,-0.14604836983870967,420.0,10.0,238.8574431314079
CanESM5,ssp245,2003-01,13.532834389032258,-0.19047852774193547,420.0,10.0,378.05229224010907
CanESM5,ssp245,2003-02,8.990493835714286,-0.14287250999999998,420.0,10.0,248.59423637739147
CanESM5,ssp245,2003-03,12.919616212580644,-0.1440642935483871,420.0,10.0,334.42318889062
CanESM5,ssp245,2003-04,11.295136566666667,-0.15180190563333334,420.0,10.0,252.17644093716183
CanESM5,ssp245,2003-05,15.767022503225807,-0.19605132096774194,420.0,10.0,507.90983389619845
CanESM5,ssp245,2003-06,15.670083583333334,-0.29536782766666664,420.0,10.0,523.0336629702502
CanESM5,ssp245,2003-07,18.197028811612903,-0.4523942287096774,420.0,10.0,834.6307829194955
CanESM5,ssp245,2003-08,21.010898087096773,-0.5720994609677419,420.0,10.0,789.4623595077368
CanESM5,ssp245,2003-09,19.606248966666666,-0.69686016,420.0,10.0,774.2557081044832
CanESM5,ssp245,2003-10,18.032845267741934,-0.7114745658064516,420.0,10.0,704.427504232214
CanESM5,ssp245,2003-11,13.474706033333334,-0.480105175,420.0,10.0,363.3869630346024
CanESM5,ssp245,2003-12,12.355786274193548,-0.2935172683870968,420.0,10.0,296.95309906555883
CanESM5,ssp245,2004-01,12.63763961935484,-0.2879734061290322,420.0,10.0,316.2915495461461
CanESM5,ssp245,2004-02,12.746601493103448,-0.20427524531034483,420.0,10.0,241.26692609890492
CanESM5,ssp245,2004-03,17.52411721935484,-0.16742092051612903,420.0,10.0,495.47946848055534
CanESM5,ssp245,2004-04,17.80198665,-0.23403422266666668,420.0,10.0,520.3842733204534
CanESM5,ssp245,2004-05,19.085626951612902,-0.3707092348387097,420.0,10.0,609.0426398881516
CanESM5,ssp245,2004-06,17.888752233333335,-0.418051526,420.0,10.0,601.728457935785
CanESM5,ssp245,2004-07,19.38131362903226,-0.5315141370967742,420.0,10.0,661.80489194858
CanESM5,ssp245,2004-08,19.428928903225806,-0.6719257477419355,420.0,10.0,698.3834621623987
CanESM5,ssp245,2004-09,21.68845833333333,-0.7831788753333334,420.0,10.0,878.6188016577856
CanESM5,ssp245,2004-10,18.097382141935483,-0.7281407448387097,420.0,10.0,393.8383835087377
CanESM5,ssp245,2004-11,16.31723045,-0.3042324203333333,420.0,10.0,449.4013757573938
CanESM5,ssp245,2004-12,13.591442948387096,-0.2509219273225807,420.0,10.0,345.13041897571424
CanESM5,ssp245,2005-01,12.844749616129032,-0.04835374332258065,420.0,10.0,137.34624249358976
CanESM5,ssp245,2005-02,14.265780796428572,-0.03188961767857143,420.0,10.0,159.8250193639847
CanESM5,ssp245,2005-03,12.371185812903224,-0.022789699129032257,420.0,10.0,221.68777467256913
CanESM5,ssp245,2005-04,12.483656866666665,-0.039433666533333335,420.0,10.0,327.8565886221303
CanESM5,ssp245,2005-05,14.646690528064516,-0.06107335822580645,420.0,10.0,387.805815159228
CanESM5,ssp245,2005-06,16.19179786666667,-0.12481027776666667,420.0,10.0,459.15381108145914
CanESM5,ssp245,2005-07,19.30191296451613,-0.21691261806451612,420.0,10.0,715.4482857959655
CanESM5,ssp245,2005-08,20.16352757096774,-0.3254406277419355,420.0,10.0,796.8403490442989
CanESM5,ssp245,2005-09,18.76599125,-0.4179769603333333,420.0,10.0,695.368160460906
CanESM5,ssp245,2005-10,18.35589255483871,-0.37179740903225805,420.0,10.0,640.1093797444785
CanESM5,ssp245,2005-11,16.971803716666667,-0.35036072199999996,420.0,10.0,697.9002836513512
CanESM5,ssp245,2005-12,15.462883161290323,-0.21919073967741934,420.0,10.0,451.2985067234923
CanESM5,ssp245,2006-01,13.027268312903225,-0.13087200338709679,420.0,10.0,326.6616740891668
CanESM5,ssp245,2006-02,15.854626517857142,-0.16124687857142855,420.0,10.0,531.3530964986261
CanESM5,ssp245,2006-03,12.567969977419356,-0.08892012177419355,420.0,10.0,206.13098896365412
CanESM5,ssp245,2006-04,16.40042736666667,-0.05909142083333333,420.0,10.0,264.2925084669211
CanESM5,ssp245,2006-05,16.836389803225806,-0.09049436516129032,420.0,10.0,542.5777303785344
CanESM5,ssp245,2006-06,17.8157786,-0.17521655,420.0,10.0,675.102298206488
CanESM5,ssp245,2006-07,22.751456548387097,-0.3246226070967742,420.0,10.0,1081.719228683518
CanESM5,ssp245,2006-08,24.23048922580645,-0.41627948806451615,420.0,10.0,969.4955839893543
CanESM5,ssp245,2006-09,20.51248373333333,-0.5398453803333333,420.0,10.0,895.0318616502798
CanESM5,ssp245,2006-10,19.346830677419355,-0.5476161012903226,420.0,10.0,656.8751217350431
CanESM5,ssp245,2006-11,19.516054216666667,-0.5864044810000001,420.0,10.0,679.135397443917
CanESM5,ssp245,2006-12,15.228837032258065,-0.44220818032258064,420.0,10.0,509.0686089445024
CanESM5,ssp245,2007-01,13.716664545161292,-0.3854052906451613,420.0,10.0,490.782746763376
CanESM5,ssp245,2007-02,16.301759989285717,-0.2747448732142857,420.0,10.0,325.1672116662851
CanESM5,ssp245,2007-03,17.39105761935484,-0.3565572141935484,420.0,10.0,517.1627775425734
CanESM5,ssp245,2007-04,16.099101633333333,-0.3677653163333333,420.0,10.0,450.5204429961093
CanESM5,ssp245,2007-05,18.122347451612903,-0.5077619041935484,420.0,10.0,634.7302360463668
CanESM5,ssp245,2007-06,18.86162225,-0.6234811536666667,420.0,10.0,703.7144700223375
CanESM5,ssp245,2007-07,18.783555977419354,-0.7699286212903226,420.0,10.0,647.0283632438972
CanESM5,ssp245,2007-08,20.872272683870968,-0.8333120061290322,420.0,10.0,798.9613649162718
CanESM5,ssp245,2007-09,20.812876383333336,-0.8325958513333334,420.0,10.0,605.7821924452277
CanESM5,ssp245,2007-10,19.392369774193547,-0.7456988635483871,420.0,10.0,680.6168957450344
CanESM5,ssp245,2007-11,14.439463383333333,-0.7952140326666667,420.0,10.0,487.6483688918327
CanESM5,ssp245,2007-12,12.542137477419356,-0.5961733074193549,420.0,10.0,306.24561900287426
CanESM5,ssp245,2008-01,9.987857467741936,-0.11454395151612902,420.0,10.0,193.2885152100833
CanESM5,ssp245,2008-02,13.185948303448276,-0.10087862817241379,420.0,10.0,238.0775067951694
CanESM5,ssp245,2008-03,14.574915241935486,-0.1531012481935484,420.0,10.0,411.2268303954479
CanESM5,ssp245,2008-04,13.563024966666665,-0.22916775633333333,420.0,10.0,451.1412999721558
CanESM5,ssp245,2008-05,16.144807441935484,-0.30555404258064517,420.0,10.0,469.5011606143716
CanESM5,ssp245,2008-06,18.8271872,-0.42970153433333336,420.0,10.0,809.4562026455519
CanESM5,ssp245,2008-07,19.728036677419354,-0.5487488506451613,420.0,10.0,670.532755844833
CanESM5,ssp245,2008-08,20.320911493548387,-0.67073036,420.0,10.0,675.8558706294116
CanESM5,ssp245,2008-09,21.445531499999998,-0.7693106646666668,420.0,10.0,697.6604878465329
CanESM5,ssp245,2008-10,19.121098177419356,-0.7905785290322581,420.0,10.0,750.5653293467491
CanESM5,ssp245,2008-11,17.6634532,-0.737163258,420.0,10.0,446.44480058322716
CanESM5,ssp245,2008-12,12.05469097096774,-0.33237428451612905,420.0,10.0,225.53125361341986
CanESM5,ssp245,2009-01,13.301547670967743,-0.3482223961290322,420.0,10.0,396.3855625114505
CanESM5,ssp245,2009-02,13.515813625,-0.1772847055357143,420.0,10.0,172.46800608674152
CanESM5,ssp245,2009-03,14.407974387096775,-0.1659071293548387,420.0,10.0,320.1687060111143
CanESM5,ssp245,2009-04,13.760402516666666,-0.26567093633333333,420.0,10.0,401.98034299529536
CanESM5,ssp245,2009-05,17.759712967741933,-0.32581927806451616,420.0,10.0,555.0575158973608
CanESM5,ssp245,2009-06,17.411402383333336,-0.37482181466666664,420.0,10.0,377.0998971344704
CanESM5,ssp245,2009-07,18.615772487096773,-0.5142377935483871,420.0,10.0,715.7159804018091
CanESM5,ssp245,2009-08,20.046535741935486,-0.6805612974193549,420.0,10.0,747.2985962378207
CanESM5,ssp245,2009-09,19.34871016666667,-0.789686832,420.0,10.0,724.6187751053136
CanESM5,ssp245,2009-10,19.369632367741936,-0.5742032312903226,420.0,10.0,622.0037083035157
CanESM5,ssp245,2009-11,15.4752889,-0.7263123576666667,420.0,10.0,543.0860152614562
CanESM5,ssp245,2009-12,11.972732654838708,-0.3602304674193548,420.0,10.0,265.7619643874412
CanESM5,ssp245,2010-01,12.992599503225806,-0.20619149887096774,420.0,10.0,228.92025701652568
CanESM5,ssp245,2010-02,15.915877017857145,-0.09472168514285714,420.0,10.0,205.21231144886394
CanESM5,ssp245,2010-03,14.244632451612903,-0.10859816858064517,420.0,10.0,420.9797329694576
CanESM5,ssp245,2010-04,12.83882753,-0.13627416883333332,420.0,10.0,308.3996371882941
CanESM5,ssp245,2010-05,17.30990165806452,-0.16757916487096775,420.0,10.0,523.1438654608687
CanESM5,ssp245,2010-06,15.6127919,-0.25640382300000003,420.0,10.0,467.6625280560383
CanESM5,ssp245,2010-07,18.261726106451615,-0.3508960883870968,420.0,10.0,604.137114431799
CanESM5,ssp245,2010-08,20.006543987096773,-0.4315685048387097,420.0,10.0,684.6748769833441
CanESM5,ssp245,2010-09,19.54249276666667,-0.5621147716666667,420.0,10.0,662.4862727462117
CanESM5,ssp245,2010-10,19.33773756451613,-0.43319806387096776,420.0,10.0,481.77848117023507
CanESM5,ssp245,2010-11,16.352636676666666,-0.2972544423333333,420.0,10.0,533.7131909391131
CanESM5,ssp245,2010-12,15.523827780645163,-0.12927381538709679,420.0,10.0,267.0333841150555
CanESM5,ssp245,2011-01,13.911910967741935,-0.09117259625806451,420.0,10.0,411.4248611337443
CanESM5,ssp245,2011-02,15.774372492857143,-0.08516782067857143,420.0,10.0,420.0802191186079
CanESM5,ssp245,2011-03,14.865538887096774,-0.06748899616129032,420.0,10.0,274.30927375444145
CanESM5,ssp245,2011-04,16.902688533333333,-0.0536256465,420.0,10.0,471.6262864225922
CanESM5,ssp245,2011-05,16.248662693548386,-0.11012466112903226,420.0,10.0,488.7044179392063
CanESM5,ssp245,2011-06,18.089763516666665,-0.17033581933333333,420.0,10.0,494.3981538798266
CanESM5,ssp245,2011-07,21.145194277419357,-0.2797156370967742,420.0,10.0,709.7259875553377
CanESM5,ssp245,2011-08,20.919123016129035,-0.3843908193548387,420.0,10.0,745.7070181383839
CanESM5,ssp245,2011-09,22.812589466666665,-0.4759441683333333,420.0,10.0,782.0657339936195
CanESM5,ssp245,2011-10,19.937833270967744,-0.4691224125806452,420.0,10.0,647.1570808446824
CanESM5,ssp245,2011-11,16.531785083333332,-0.317607287,420.0,10.0,483.41853959048825
CanESM5,ssp245,2011-12,13.567240512903226,-0.36300876193548387,420.0,10.0,432.1432578872552
CanESM5,ssp245,2012-01,13.727997432258064,-0.2637990658064516,420.0,10.0,384.3706111953108
CanESM5,ssp245,2012-02,14.941061510344827,-0.2530984472413793,420.0,10.0,327.9322828855513
CanESM5,ssp245,2012-03,13.369316403225806,-0.20865644467741937,420.0,10.0,255.5860241923792
CanESM5,ssp245,2012-04,14.698224983333333,-0.217002273,420.0,10.0,349.3582501553018
CanESM5,ssp245,2012-05,15.166916887096773,-0.3244037383870968,420.0,10.0,508.8889582262408
CanESM5,ssp245,2012-06,15.859747306666666,-0.42973186733333335,420.0,10.0,502.155971128032
CanESM5,ssp245,2012-07,19.513190058064517,-0.5151873358064516,420.0,10.0,643.0331843154949
CanESM5,ssp245,2012-08,20.522009512903228,-0.6987701683870967,420.0,10.0,849.2591750808837
CanESM5,ssp245,2012-09,20.620372533333335,-0.7908649856666667,420.0,10.0,744.0302739413204
CanESM5,ssp245,2012-10,20.61223033870968,-0.8431957070967743,420.0,10.0,677.0625557408092
CanESM5,ssp245,2012-11,16.90048325,-0.5998322473333334,420.0,10.0,438.57607129381825
CanESM5,ssp245,2012-12,14.571114306451614,-0.3297872377419355,420.0,10.0,214.2629430140148
CanESM5,ssp245,2013-01,12.737899793548387,-0.3118872970967742,420.0,10.0,437.2113936632289
CanESM5,ssp245,2013-02,11.678871096428571,-0.28239008,420.0,10.0,308.9010198279756
CanESM5,ssp245,2013-03,18.018953845161292,-0.3152867512903226,420.0,10.0,491.21293037109683
CanESM5,ssp245,2013-04,17.192345166666666,-0.32093870966666666,420.0,10.0,482.54948888048256
CanESM5,ssp245,2013-05,18.871660258064516,-0.4359000741935484,420.0,10.0,576.5474182007863
CanESM5,ssp245,2013-06,21.021609533333333,-0.5466249716666667,420.0,10.0,676.9851492650935
CanESM5,ssp245,2013-07,19.467625261290326,-0.6854899477419355,420.0,10.0,595.5299477747393
CanESM5,ssp245,2013-08,20.227984512903223,-0.7990685196774193,420.0,10.0,740.8116108884277
CanESM5,ssp245,2013-09,22.322929766666668,-0.838094176,420.0,10.0,829.0873789863211
CanESM5,ssp245,2013-10,18.573483832258063,-0.8258152603225807,420.0,10.0,675.5651172901147
CanESM5,ssp245,2013-11,18.6951019,-0.768426182,420.0,10.0,583.91897822451
CanESM5,ssp245,2013-12,13.661536964516129,-0.8207649758064516,420.0,10.0,582.430494744166
CanESM5,ssp245,2014-01,19.06655140967742,-0.7844811790322581,420.0,10.0,845.8996893356745
CanESM5,ssp245,2014-02,17.20249616785714,-0.5601703960714286,420.0,10.0,387.9585626128475
CanESM5,ssp245,2014-03,18.460841532258065,-0.34171852387096774,420.0,10.0,458.14985710415124
CanESM5,ssp245,2014-04,16.172767216666667,-0.43858596366666663,420.0,10.0,501.04443097130013
CanESM5,ssp245,2014-05,15.591974567741936,-0.6354106829032259,420.0,10.0,646.1988301162384
CanESM5,ssp245,2014-06,18.378978483333334,-0.771046277,420.0,10.0,640.7923344654569
CanESM5,ssp245,2014-07,20.52752922580645,-0.8361552206451612,420.0,10.0,642.714671067642
CanESM5,ssp245,2014-08,20.10584920967742,-0.8504425435483871,420.0,10.0,645.335369634836
CanESM5,ssp245,2014-09,19.549702983333333,-0.8519186256666667,420.0,10.0,629.6883476667801
