model,scenario,time,future_tair,psis,Ca,al,D
,,2000-01,,-0.037650471290322576,420.0,10.0,
,,2000-02,,-0.03711491686206896,420.0,10.0,
,,2000-03,,-0.036790525935483875,420.0,10.0,
,,2000-04,,-0.02689620213333333,420.0,10.0,
,,2000-05,,-0.053205277354838716,420.0,10.0,
,,2000-06,,-0.0651940437,420.0,10.0,
,,2000-07,,-0.08516951158064516,420.0,10.0,
,,2000-08,,-0.07730569783870968,420.0,10.0,
,,2000-09,,-0.08179185230000001,420.0,10.0,
,,2000-10,,-0.09501639193548388,420.0,10.0,
,,2000-11,,-0.06221146103333333,420.0,10.0,
,,2000-12,,-0.033407611387096775,420.0,10.0,
,,2001-01,,-0.022084291967741938,420.0,10.0,
,,2001-02,,-0.018121422999999998,420.0,10.0,
,,2001-03,,-0.011903030322580646,420.0,10.0,
,,2001-04,,-0.014966032466666666,420.0,10.0,
,,2001-05,,-0.03147214825806451,420.0,10.0,
,,2001-06,,-0.029424434633333333,420.0,10.0,
,,2001-07,,-0.03134837664516129,420.0,10.0,
,,2001-08,,-0.029606833322580645,420.0,10.0,
,,2001-09,,-0.027555257266666668,420.0,10.0,
,,2001-10,,-0.03752912380645162,420.0,10.0,
,,2001-11,,-0.03650823536666667,420.0,10.0,
,,2001-12,,-0.02927044664516129,420.0,10.0,
,,2002-01,,-0.01911602770967742,420.0,10.0,
,,2002-02,,-0.018862605982142854,420.0,10.0,
,,2002-03,,-0.015779126129032258,420.0,10.0,
,,2002-04,,-0.017962282950000002,420.0,10.0,
,,2002-05,,-0.03036208377419355,420.0,10.0,
,,2002-06,,-0.044795635566666665,420.0,10.0,
,,2002-07,,-0.030575105612903226,420.0,10.0,
,,2002-08,,-0.03764960335483871,420.0,10.0,
,,2002-09,,-0.0319649571,420.0,10.0,
,,2002-10,,-0.016196906516129032,420.0,10.0,
,,2002-11,,-0.015087685383333334,420.0,10.0,
,,2002-12,,-0.012299159161290322,420.0,10.0,
,,2003-01,,-0.011282699032258066,420.0,10.0,
,,2003-02,,-0.009286489996428572,420.0,10.0,
,,2003-03,,-0.006271166364516129,420.0,10.0,
,,2003-04,,-0.008319937236666667,420.0,10.0,
,,2003-05,,-0.011743534467741937,420.0,10.0,
,,2003-06,,-0.012584419033333332,420.0,10.0,
,,2003-07,,-0.010346747725806451,420.0,10.0,
,,2003-08,,-0.011331560774193549,420.0,10.0,
,,2003-09,,-0.013494356333333334,420.0,10.0,
,,2003-10,,-0.02260841870967742,420.0,10.0,
,,2003-11,,-0.023163724733333335,420.0,10.0,
,,2003-12,,-0.01955070906451613,420.0,10.0,
,,2004-01,,-0.016139554612903225,420.0,10.0,
,,2004-02,,-0.0101669365,420.0,10.0,
,,2004-03,,-0.011457504564516129,420.0,10.0,
,,2004-04,,-0.0159195214,420.0,10.0,
,,2004-05,,-0.019405556709677422,420.0,10.0,
