model,scenario,time,future_tair,psis,Ca,al,D
NorESM2-MM,ssp585,2004-01,-6.589771750000001,-0.07123583729032258,420.0,10.0,1123.4568600299708
NorESM2-MM,ssp585,2004-02,2.2241568496551722,-0.07519844941379311,420.0,10.0,1881.2528477957158
NorESM2-MM,ssp585,2004-03,6.135183023548388,-0.0792687300967742,420.0,10.0,1322.0753877354298
NorESM2-MM,ssp585,2004-04,13.199359643200001,-0.0584057156,420.0,10.0,2359.1755739733667
NorESM2-MM,ssp585,2004-05,20.119251874193548,-0.06473559603225806,420.0,10.0,2437.847124163046
NorESM2-MM,ssp585,2004-06,25.243068433333335,-0.08293347893333333,420.0,10.0,4949.605230194464
NorESM2-MM,ssp585,2004-07,25.492809580645158,-0.09134532367741936,420.0,10.0,2948.1373741085686
NorESM2-MM,ssp585,2004-08,25.955698432258064,-0.08608842058064516,420.0,10.0,2823.096527221538
NorESM2-MM,ssp585,2004-09,22.237101916666667,-0.07811781459999999,420.0,10.0,3318.0658346344535
NorESM2-MM,ssp585,2004-10,15.3535255,-0.07404708738709678,420.0,10.0,2477.6732478964227
NorESM2-MM,ssp585,2004-11,10.768721173333333,-0.07579257043333333,420.0,10.0,2379.89645922899
NorESM2-MM,ssp585,2004-12,6.10045654032258,-0.06402588825806452,420.0,10.0,1203.7033073744383
NorESM2-MM,ssp585,2005-01,0.03091923141290387,-0.06688709809677419,420.0,10.0,1085.789747039425
NorESM2-MM,ssp585,2005-02,4.309090390714285,-0.07032313785714286,420.0,10.0,1303.5990653025362
NorESM2-MM,ssp585,2005-03,9.780871381290321,-0.05872461609677419,420.0,10.0,1535.784368025453
NorESM2-MM,ssp585,2005-04,11.463934903333335,-0.05626152253333334,420.0,10.0,1895.2713055054637
NorESM2-MM,ssp585,2005-05,13.870960822580646,-0.05582506151612903,420.0,10.0,1644.4262158721338
NorESM2-MM,ssp585,2005-06,26.02484283333333,-0.06404316443333333,420.0,10.0,3133.2527102055083
NorESM2-MM,ssp585,2005-07,28.581808861290323,-0.08690954696774195,420.0,10.0,4692.356886797297
NorESM2-MM,ssp585,2005-08,28.00343579032258,-0.10681288474193548,420.0,10.0,5062.408638085198
NorESM2-MM,ssp585,2005-09,24.621534766666667,-0.11649405060000001,420.0,10.0,5019.0948463763925
NorESM2-MM,ssp585,2005-10,16.80217630967742,-0.07653862751612904,420.0,10.0,2379.3332171515494
NorESM2-MM,ssp585,2005-11,11.81347815,-0.07038189859999999,420.0,10.0,2363.1546749974273
NorESM2-MM,ssp585,2005-12,5.340238160967742,-0.06807661164516128,420.0,10.0,1801.802333915016
NorESM2-MM,ssp585,2006-01,5.2386217213225805,-0.06349105448387098,420.0,10.0,1140.0859239211834
NorESM2-MM,ssp585,2006-02,1.4686177846428574,-0.060799991857142854,420.0,10.0,1698.3078245717202
NorESM2-MM,ssp585,2006-03,7.060914080806452,-0.07084383683870968,420.0,10.0,2502.1457992790756
