model,scenario,time,future_tair,psis,Ca,al,D
NorESM2-MM,ssp245,2001-08,28.726506070967744,-0.029606833322580645,420.0,10.0,461.5764009981777
NorESM2-MM,ssp245,2001-09,25.398995333333335,-0.027555257266666668,420.0,10.0,451.44660066866436
NorESM2-MM,ssp245,2001-10,18.457894422580644,-0.03752912380645162,420.0,10.0,561.0939475491676
NorESM2-MM,ssp245,2001-11,18.994199153333334,-0.03650823536666667,420.0,10.0,492.89117298099285
NorESM2-MM,ssp245,2001-12,13.973976061290323,-0.02927044664516129,420.0,10.0,202.36447587653655
NorESM2-MM,ssp245,2002-01,10.475574832258065,-0.01911602770967742,420.0,10.0,159.7701595607482
NorESM2-MM,ssp245,2002-02,11.788347430714287,-0.018862605982142854,420.0,10.0,314.0461807884186
NorESM2-MM,ssp245,2002-03,15.191557578064515,-0.015779126129032258,420.0,10.0,256.15303385139964
NorESM2-MM,ssp245,2002-04,20.807610633333333,-0.017962282950000002,420.0,10.0,386.7197401102238
NorESM2-MM,ssp245,2002-05,22.702916063225807,-0.03036208377419355,420.0,10.0,484.04257641563663
NorESM2-MM,ssp245,2002-06,25.783840473333335,-0.044795635566666665,420.0,10.0,486.9538961940814
NorESM2-MM,ssp245,2002-07,27.505221309677417,-0.030575105612903226,420.0,10.0,420.644679307538
NorESM2-MM,ssp245,2002-08,29.240158461290324,-0.03764960335483871,420.0,10.0,455.873539095294
NorESM2-MM,ssp245,2002-09,27.2876266,-0.0319649571,420.0,10.0,310.75628975478344
NorESM2-MM,ssp245,2002-10,22.22726913548387,-0.016196906516129032,420.0,10.0,246.39117547705396
NorESM2-MM,ssp245,2002-11,12.140212513333333,-0.015087685383333334,420.0,10.0,206.09739609549712
NorESM2-MM,ssp245,2002-12,11.653743380645162,-0.012299159161290322,420.0,10.0,176.92346208601296
NorESM2-MM,ssp245,2003-01,4.708705538064517,-0.011282699032258066,420.0,10.0,183.06680872627365
NorESM2-MM,ssp245,2003-02,9.781797228571428,-0.009286489996428572,420.0,10.0,121.80549857781327
NorESM2-MM,ssp245,2003-03,12.656294003225808,-0.006271166364516129,420.0,10.0,164.10564835799826
NorESM2-MM,ssp245,2003-04,19.635926766666664,-0.008319937236666667,420.0,10.0,391.8300971279483
NorESM2-MM,ssp245,2003-05,24.552146345161287,-0.011743534467741937,420.0,10.0,395.6469286474487
NorESM2-MM,ssp245,2003-06,26.01369976666667,-0.012584419033333332,420.0,10.0,320.4563946953284
NorESM2-MM,ssp245,2003-07,28.021691022580644,-0.010346747725806451,420.0,10.0,381.57123695561273
NorESM2-MM,ssp245,2003-08,27.31182743903226,-0.011331560774193549,420.0,10.0,418.1650940039365
NorESM2-MM,ssp245,2003-09,27.8041317,-0.013494356333333334,420.0,10.0,568.9617250083994
NorESM2-MM,ssp245,2003-10,23.401802032258065,-0.02260841870967742,420.0,10.0,645.3012372255649
NorESM2-MM,ssp245,2003-11,17.82731886666667,-0.023163724733333335,420.0,10.0,399.02674225684603
NorESM2-MM,ssp245,2003-12,9.046423935483872,-0.01955070906451613,420.0,10.0,189.53080687292496
NorESM2-MM,ssp245,2004-01,11.532551177419354,-0.016139554612903225,420.0,10.0,226.9082422533157
NorESM2-MM,ssp245,2004-02,11.670304106896552,-0.0101669365,420.0,10.0,166.55518569177318
NorESM2-MM,ssp245,2004-03,17.622424412903225,-0.011457504564516129,420.0,10.0,414.4618452476216
NorESM2-MM,ssp245,2004-04,18.767553316666667,-0.0159195214,420.0,10.0,495.2897980423132
