model,scenario,time,future_tair,psis,Ca,al,D
,,2000-01,,-0.5003215396774193,420.0,10.0,
,,2000-02,,-0.18244337693103446,420.0,10.0,
,,2000-03,,-0.1067477585483871,420.0,10.0,
,,2000-04,,-0.09818979823333333,420.0,10.0,
,,2000-05,,-0.15091706396774193,420.0,10.0,
,,2000-06,,-0.25746242533333336,420.0,10.0,
,,2000-07,,-0.36853457741935486,420.0,10.0,
,,2000-08,,-0.5343431812903225,420.0,10.0,
,,2000-09,,-0.6048591796666667,420.0,10.0,
,,2000-10,,-0.5321267525806451,420.0,10.0,
,,2000-11,,-0.606684931,420.0,10.0,
,,2000-12,,-0.6541914287096774,420.0,10.0,
,,2001-01,,-0.20407787896774193,420.0,10.0,
,,2001-02,,-0.10328988157142857,420.0,10.0,
,,2001-03,,-0.06600900567741935,420.0,10.0,
,,2001-04,,-0.0741233769,420.0,10.0,
,,2001-05,,-0.15831024580645162,420.0,10.0,
,,2001-06,,-0.29193185833333335,420.0,10.0,
,,2001-07,,-0.41333611580645163,420.0,10.0,
,,2001-08,,-0.5332247967741935,420.0,10.0,
,,2001-09,,-0.6310863179999999,420.0,10.0,
,,2001-10,,-0.6483834180645162,420.0,10.0,
,,2001-11,,-0.2667952041666667,420.0,10.0,
,,2001-12,,-0.23714928096774193,420.0,10.0,
,,2002-01,,-0.2039592793548387,420.0,10.0,
,,2002-02,,-0.23042962178571427,420.0,10.0,
,,2002-03,,-0.2646365632258065,420.0,10.0,
,,2002-04,,-0.33055108333333333,420.0,10.0,
,,2002-05,,-0.4060905377419355,420.0,10.0,
,,2002-06,,-0.5512677706666668,420.0,10.0,
,,2002-07,,-0.7457298367741935,420.0,10.0,
,,2002-08,,-0.8756885974193549,420.0,10.0,
,,2002-09,,-0.886835213,420.0,10.0,
,,2002-10,,-0.9044718277419355,420.0,10.0,
,,2002-11,,-0.6904529826666667,420.0,10.0,
,,2002-12,,-0.23912704722580644,420.0,10.0,
,,2003-01,,-0.3216033638709678,420.0,10.0,
,,2003-02,,-0.21756174392857144,420.0,10.0,
,,2003-03,,-0.1531455779032258,420.0,10.0,
,,2003-04,,-0.16427930616666667,420.0,10.0,
,,2003-05,,-0.2333866241935484,420.0,10.0,
,,2003-06,,-0.380390315,420.0,10.0,
,,2003-07,,-0.579379255483871,420.0,10.0,
,,2003-08,,-0.7361356103225807,420.0,10.0,
,,2003-09,,-0.865800685,420.0,10.0,
,,2003-10,,-0.8925825277419355,420.0,10.0,
,,2003-11,,-0.6666877640000001,420.0,10.0,
,,2003-12,,-0.3841244309677419,420.0,10.0,
,,2004-01,,-0.3734229587096774,420.0,10.0,
,,2004-02,,-0.242504865,420.0,10.0,
,,2004-03,,-0.22584022548387098,420.0,10.0,
,,2004-04,,-0.304086409,420.0,10.0,
,,2004-05,,-0.4648711029032258,420.0,10.0,
,,2004-06,,-0.5682476439999999,420.0,10.0,
,,2004-07,,-0.7267640522580645,420.0,10.0,
,,2004-08,,-0.8765020264516129,420.0,10.0,
,,2004-09,,-0.917590505,420.0,10.0,
,,2004-10,,-0.7637371780645161,420.0,10.0,
,,2004-11,,-0.39613000666666665,420.0,10.0,
,,2004-12,,-0.30796087903225805,420.0,10.0,
,,2005-01,,-0.043641719806451616,420.0,10.0,
,,2005-02,,-0.025499678214285715,420.0,10.0,
,,2005-03,,-0.018213251838709678,420.0,10.0,
,,2005-04,,-0.02765382436666667,420.0,10.0,
,,2005-05,,-0.04451154519354839,420.0,10.0,
,,2005-06,,-0.0960673234,420.0,10.0,
,,2005-07,,-0.1985069206451613,420.0,10.0,
,,2005-08,,-0.3327977629032258,420.0,10.0,
,,2005-09,,-0.43085838499999995,420.0,10.0,
,,2005-10,,-0.43969798806451615,420.0,10.0,
,,2005-11,,-0.31006053066666667,420.0,10.0,
,,2005-12,,-0.2519784941935484,420.0,10.0,
,,2006-01,,-0.14173948258064514,420.0,10.0,
,,2006-02,,-0.15902050571428572,420.0,10.0,
,,2006-03,,-0.09376624735483871,420.0,10.0,
,,2006-04,,-0.06607959943333333,420.0,10.0,
,,2006-05,,-0.07801800493548387,420.0,10.0,
,,2006-06,,-0.181624352,420.0,10.0,
,,2006-07,,-0.36638826387096773,420.0,10.0,
,,2006-08,,-0.47924557903225806,420.0,10.0,
,,2006-09,,-0.6301958463333333,420.0,10.0,
,,2006-10,,-0.620796325483871,420.0,10.0,
,,2006-11,,-0.6532564989999999,420.0,10.0,
,,2006-12,,-0.5107570332258065,420.0,10.0,
,,2007-01,,-0.4628196877419355,420.0,10.0,
,,2007-02,,-0.33890999678571426,420.0,10.0,
,,2007-03,,-0.4313851935483871,420.0,10.0,
,,2007-04,,-0.434195059,420.0,10.0,
,,2007-05,,-0.6444658409677418,420.0,10.0,
,,2007-06,,-0.8006950176666667,420.0,10.0,
,,2007-07,,-0.9098929977419354,420.0,10.0,
,,2007-08,,-0.9291256558064516,420.0,10.0,
,,2007-09,,-0.896734969,420.0,10.0,
,,2007-10,,-0.8498576841935483,420.0,10.0,
,,2007-11,,-0.9103084176666666,420.0,10.0,
,,2007-12,,-0.6061330793548386,420.0,10.0,
,,2008-01,,-0.1557085185483871,420.0,10.0,
,,2008-02,,-0.11235630848275861,420.0,10.0,
,,2008-03,,-0.1806003193548387,420.0,10.0,
,,2008-04,,-0.26981461333333334,420.0,10.0,
,,2008-05,,-0.3736605564516129,420.0,10.0,
,,2008-06,,-0.5322691943333333,420.0,10.0,
,,2008-07,,-0.6968196877419355,420.0,10.0,
,,2008-08,,-0.8425332906451612,420.0,10.0,
,,2008-09,,-0.9015592343333334,420.0,10.0,
